nbr_asl_id,var_asl_forma_asaltar,nbr_ba_id,nbr_delin_id
1693,Con armas de fuego,1693,1693
1694,Con armas de fuego,1694,1694
1695,Extorsion,1695,1695
1696,Con armas cortopulsante,1696,1696
1697,Con armas cortopulsante,1697,1697
1698,Con armas cortopulsante,1698,1698
1699,Con armas de fuego,1699,1699
1700,Con armas de fuego,1700,1700
1701,Con armas de fuego,1701,1701
1702,Extorsion,1702,1702
1703,Con armas de fuego,1703,1703
1704,Con armas cortopulsante,1704,1704
1705,Con armas cortopulsante,1705,1705
1706,Con armas de fuego,1706,1706
1707,Con armas cortopulsante,1707,1707
1708,Con armas cortopulsante,1708,1708
1709,Con armas de fuego,1709,1709
1710,Dulces sueños,1710,1710
1711,Con armas cortopulsante,1711,1711
1712,Con armas de fuego,1712,1712
1713,Con armas de fuego,1713,1713
1714,Con armas de fuego,1714,1714
1715,Dulces sueños,1715,1715
1716,Extorsion,1716,1716
1717,Con armas de fuego,1717,1717
1718,Con armas de fuego,1718,1718
1719,Con armas cortopulsante,1719,1719
1720,Con armas de fuego,1720,1720
1721,Con armas de fuego,1721,1721
1722,Con armas de fuego,1722,1722
1723,Con armas cortopulsante,1723,1723
1724,Con armas de fuego,1724,1724
1725,Con armas de fuego,1725,1725
1726,Dulces sueños,1726,1726
1727,Con armas de fuego,1727,1727
1728,Con armas de fuego,1728,1728
1729,Con armas cortopulsante,1729,1729
1730,Con armas de fuego,1730,1730
1731,Con armas de fuego,1731,1731
1732,Extorsion,1732,1732
1733,Con armas de fuego,1733,1733
1734,Con armas de fuego,1734,1734
1735,Con armas cortopulsante,1735,1735
1736,Extorsion,1736,1736
1737,Con armas de fuego,1737,1737
1738,Con armas cortopulsante,1738,1738
1739,Dulces sueños,1739,1739
1740,Con armas de fuego,1740,1740
1741,Con armas cortopulsante,1741,1741
1742,Con armas de fuego,1742,1742
1743,Con armas de fuego,1743,1743
1744,Con armas de fuego,1744,1744
1745,Dulces sueños,1745,1745
1746,Con armas de fuego,1746,1746
1747,Con armas de fuego,1747,1747
1748,Con armas de fuego,1748,1748
1749,Con armas de fuego,1749,1749
1750,Con armas de fuego,1750,1750
1751,Con armas de fuego,1751,1751
1752,Dulces sueños,1752,1752
1753,Dulces sueños,1753,1753
1754,Con armas de fuego,1754,1754
1755,Con armas cortopulsante,1755,1755
1756,Dulces sueños,1756,1756
1757,Con armas de fuego,1757,1757
1758,Con armas de fuego,1758,1758
1759,Con armas de fuego,1759,1759
1760,Con armas de fuego,1760,1760
1761,Con armas de fuego,1761,1761
1762,Con armas cortopulsante,1762,1762
1763,Dulces sueños,1763,1763
1764,Con armas de fuego,1764,1764
1765,Con armas de fuego,1765,1765
1766,Con armas cortopulsante,1766,1766
1767,Extorsion,1767,1767
1768,Con armas cortopulsante,1768,1768
1769,Extorsion,1769,1769
1770,Con armas de fuego,1770,1770
1771,Extorsion,1771,1771
1772,Con armas cortopulsante,1772,1772
1773,Con armas de fuego,1773,1773
1774,Con armas cortopulsante,1774,1774
1775,Con armas de fuego,1775,1775
1776,Con armas de fuego,1776,1776
1777,Con armas cortopulsante,1777,1777
1778,Dulces sueños,1778,1778
1779,Con armas de fuego,1779,1779
1780,Con armas de fuego,1780,1780
1781,Con armas cortopulsante,1781,1781
1782,Con armas cortopulsante,1782,1782
1783,Con armas cortopulsante,1783,1783
1784,Con armas de fuego,1784,1784
1785,Con armas cortopulsante,1785,1785
1786,Con armas cortopulsante,1786,1786
1787,Con armas de fuego,1787,1787
1788,Con armas de fuego,1788,1788
1789,Con armas cortopulsante,1789,1789
1790,Extorsion,1790,1790
1791,Con armas de fuego,1791,1791
1792,Con armas de fuego,1792,1792
1793,Con armas cortopulsante,1793,1793
1794,Con armas cortopulsante,1794,1794
1795,Con armas cortopulsante,1795,1795
1796,Con armas de fuego,1796,1796
1797,Con armas cortopulsante,1797,1797
1798,Con armas cortopulsante,1798,1798
1799,Con armas cortopulsante,1799,1799
1800,Con armas cortopulsante,1800,1800
1801,Dulces sueños,1801,1801
1802,Con armas cortopulsante,1802,1802
1803,Extorsion,1803,1803
1804,Dulces sueños,1804,1804
1805,Dulces sueños,1805,1805
1806,Con armas de fuego,1806,1806
1807,Con armas de fuego,1807,1807
1808,Con armas cortopulsante,1808,1808
1809,Con armas de fuego,1809,1809
1810,Con armas de fuego,1810,1810
1811,Con armas de fuego,1811,1811
1812,Con armas de fuego,1812,1812
1813,Con armas cortopulsante,1813,1813
1814,Con armas de fuego,1814,1814
1815,Con armas de fuego,1815,1815
1816,Extorsion,1816,1816
1817,Con armas cortopulsante,1817,1817
1818,Con armas cortopulsante,1818,1818
1819,Con armas de fuego,1819,1819
1820,Dulces sueños,1820,1820
1821,Con armas de fuego,1821,1821
1822,Con armas cortopulsante,1822,1822
1823,Con armas de fuego,1823,1823
1824,Con armas de fuego,1824,1824
1825,Con armas de fuego,1825,1825
1826,Con armas de fuego,1826,1826
1827,Con armas de fuego,1827,1827
1828,Con armas cortopulsante,1828,1828
1829,Con armas cortopulsante,1829,1829
1830,Dulces sueños,1830,1830
1831,Dulces sueños,1831,1831
1832,Con armas de fuego,1832,1832
1833,Con armas de fuego,1833,1833
1834,Con armas de fuego,1834,1834
1835,Con armas de fuego,1835,1835
1836,Con armas cortopulsante,1836,1836
1837,Con armas cortopulsante,1837,1837
1838,Con armas cortopulsante,1838,1838
1839,Con armas de fuego,1839,1839
1840,Con armas de fuego,1840,1840
1841,Con armas de fuego,1841,1841
1842,Con armas de fuego,1842,1842
1843,Con armas cortopulsante,1843,1843
1844,Con armas de fuego,1844,1844
1845,Con armas de fuego,1845,1845
1846,Con armas de fuego,1846,1846
1847,Con armas cortopulsante,1847,1847
1848,Con armas de fuego,1848,1848
1849,Con armas cortopulsante,1849,1849
1850,Con armas de fuego,1850,1850
1851,Con armas de fuego,1851,1851
1852,Con armas de fuego,1852,1852
1853,Con armas de fuego,1853,1853
1854,Con armas de fuego,1854,1854
1855,Con armas de fuego,1855,1855
1856,Con armas cortopulsante,1856,1856
1857,Con armas de fuego,1857,1857
1858,Con armas de fuego,1858,1858
1859,Con armas de fuego,1859,1859
1860,Con armas cortopulsante,1860,1860
1861,Con armas de fuego,1861,1861
1862,Con armas de fuego,1862,1862
1863,Con armas de fuego,1863,1863
1864,Dulces sueños,1864,1864
1865,Dulces sueños,1865,1865
1866,Con armas de fuego,1866,1866
1867,Con armas cortopulsante,1867,1867
1868,Con armas de fuego,1868,1868
1869,Dulces sueños,1869,1869
1870,Con armas cortopulsante,1870,1870
1871,Dulces sueños,1871,1871
1872,Extorsion,1872,1872
1873,Dulces sueños,1873,1873
1874,Con armas de fuego,1874,1874
1875,Con armas cortopulsante,1875,1875
1876,Con armas de fuego,1876,1876
1877,Con armas de fuego,1877,1877
1878,Con armas de fuego,1878,1878
1879,Con armas cortopulsante,1879,1879
1880,Con armas cortopulsante,1880,1880
1881,Con armas de fuego,1881,1881
1882,Con armas de fuego,1882,1882
1883,Con armas de fuego,1883,1883
1884,Dulces sueños,1884,1884
1885,Con armas de fuego,1885,1885
1886,Con armas de fuego,1886,1886
1887,Dulces sueños,1887,1887
1888,Con armas de fuego,1888,1888
1889,Extorsion,1889,1889
1890,Dulces sueños,1890,1890
1891,Extorsion,1891,1891
1892,Con armas de fuego,1892,728
1893,Con armas cortopulsante,1893,1893
1894,Con armas de fuego,1894,1894
1895,Con armas de fuego,1895,1895
1896,Con armas de fuego,1896,1896
1897,Con armas de fuego,1897,1897
1898,Con armas de fuego,1898,1898
1899,Con armas cortopulsante,1899,1899
1900,Con armas cortopulsante,1900,1900
1901,Con armas de fuego,1901,1901
1902,Dulces sueños,1902,1902
1903,Con armas de fuego,1903,1903
1904,Con armas de fuego,1904,1904
1905,Con armas de fuego,1905,1905
1906,Con armas de fuego,1906,1906
1907,Con armas de fuego,1907,1907
1908,Con armas de fuego,1908,1908
1909,Dulces sueños,1909,1909
1910,Con armas cortopulsante,1910,1910
1911,Con armas de fuego,1911,1911
1912,Con armas cortopulsante,1912,1912
1913,Con armas cortopulsante,1913,1913
1914,Con armas de fuego,1914,1914
1915,Con armas de fuego,1915,1915
1916,Con armas cortopulsante,1916,1916
1917,Con armas de fuego,1917,1917
1918,Con armas de fuego,1918,1918
1919,Con armas de fuego,1919,1919
1920,Con armas de fuego,1920,1920
1921,Con armas de fuego,1921,1921
1922,Con armas de fuego,1922,1922
1923,Con armas de fuego,1923,1923
1924,Con armas de fuego,1924,1924
1925,Con armas de fuego,1925,1925
1926,Con armas de fuego,1926,1926
1927,Con armas cortopulsante,1927,1927
1928,Con armas cortopulsante,1928,1928
1929,Con armas de fuego,1929,1929
1930,Dulces sueños,1930,1930
1931,Con armas de fuego,1931,1931
1932,Dulces sueños,1932,1932
1933,Con armas de fuego,1933,1933
1934,Con armas de fuego,1934,1934
1935,Con armas de fuego,1935,1935
1936,Con armas de fuego,1936,1936
1937,Con armas de fuego,1937,1937
1938,Con armas de fuego,1938,1938
1939,Con armas de fuego,1939,1939
1940,Con armas de fuego,1940,1940
1941,Con armas de fuego,1941,1941
1942,Con armas de fuego,1942,1942
1943,Con armas de fuego,1943,1943
1944,Con armas de fuego,1944,1944
1945,Dulces sueños,1945,1945
1946,Con armas de fuego,1946,1946
1947,Con armas de fuego,1947,1947
1948,Dulces sueños,1948,1948
1949,Extorsion,1949,1949
1950,Con armas cortopulsante,1950,1950
1951,Con armas cortopulsante,1951,1951
1952,Con armas de fuego,1952,1952
1953,Dulces sueños,1953,1953
1954,Con armas cortopulsante,1954,1954
1955,Con armas de fuego,1955,1955
1956,Con armas de fuego,1956,1956
1957,Dulces sueños,1957,1957
1958,Dulces sueños,1958,1958
1959,Con armas de fuego,1959,1959
1960,Extorsion,1960,1960
1961,Con armas de fuego,1961,1961
1962,Dulces sueños,1962,1962
1963,Con armas cortopulsante,1963,1963
1964,Dulces sueños,1964,1964
1965,Con armas cortopulsante,1965,1965
1966,Con armas cortopulsante,1966,1966
1967,Con armas cortopulsante,1967,1967
1968,Con armas de fuego,1968,1968
1969,Dulces sueños,1969,1969
1970,Con armas de fuego,1970,1970
1971,Con armas cortopulsante,1971,1971
1972,Dulces sueños,1972,1972
1973,Con armas de fuego,1973,1973
1974,Con armas de fuego,1974,1974
1975,Con armas de fuego,1975,1975
1976,Con armas de fuego,1976,1976
1977,Con armas de fuego,1977,1977
1978,Con armas cortopulsante,1978,1978
1979,Dulces sueños,1979,1979
1980,Con armas de fuego,1980,1980
1981,Con armas cortopulsante,1981,1981
1982,Con armas de fuego,1982,1982
1983,Con armas de fuego,1983,1983
1984,Con armas de fuego,1984,1984
1985,Con armas de fuego,1985,1985
1986,Con armas de fuego,1986,1986
1987,Con armas de fuego,1987,1987
1988,Con armas de fuego,1988,1988
1989,Con armas de fuego,1989,1989
1990,Extorsion,1990,1990
1991,Con armas de fuego,1991,1991
1992,Con armas de fuego,1992,1992
1993,Con armas cortopulsante,1993,1993
1994,Con armas cortopulsante,1994,1994
1995,Con armas de fuego,1995,1995
1996,Con armas de fuego,1996,1996
1997,Dulces sueños,1997,1997
1998,Con armas cortopulsante,1998,1998
1999,Con armas de fuego,1999,1999
2000,Con armas de fuego,2000,2000
2001,Con armas de fuego,2001,2001
2002,Con armas cortopulsante,2002,2002
2003,Con armas cortopulsante,2003,2003
2004,Con armas cortopulsante,2004,2004
2005,Dulces sueños,2005,2005
2006,Con armas de fuego,2006,2006
2007,Con armas de fuego,2007,2007
2008,Con armas de fuego,2008,2008
2009,Dulces sueños,2009,2009
2010,Con armas cortopulsante,2010,2010
2011,Con armas cortopulsante,2011,2011
2012,Con armas cortopulsante,2012,2012
2013,Con armas de fuego,2013,2013
2014,Dulces sueños,2014,2014
2015,Con armas cortopulsante,2015,2015
2016,Con armas de fuego,2016,2016
2017,Con armas de fuego,2017,2017
2018,Con armas cortopulsante,2018,2018
2019,Con armas cortopulsante,2019,2019
2020,Con armas de fuego,2020,2020
2021,Con armas cortopulsante,2021,2021
2022,Con armas de fuego,2022,2022
2023,Con armas cortopulsante,2023,2023
2024,Con armas de fuego,2024,2024
2025,Con armas de fuego,2025,2025
2026,Con armas cortopulsante,2026,2026
2027,Dulces sueños,2027,2027
2028,Con armas de fuego,2028,2028
2029,Dulces sueños,2029,2029
2030,Con armas de fuego,2030,2030
2031,Dulces sueños,2031,2031
2032,Dulces sueños,2032,2032
2033,Con armas de fuego,2033,2033
2034,Con armas cortopulsante,2034,2034
2035,Con armas de fuego,2035,2035
2036,Con armas de fuego,2036,2036
2037,Con armas de fuego,2037,2037
2038,Extorsion,2038,2038
2039,Con armas de fuego,2039,2039
2040,Dulces sueños,2040,2040
2041,Dulces sueños,2041,2041
2042,Con armas cortopulsante,2042,2042
2043,Con armas de fuego,2043,2043
2044,Con armas de fuego,2044,2044
2045,Con armas cortopulsante,2045,2045
2046,Con armas de fuego,2046,2046
2047,Con armas de fuego,2047,2047
2048,Con armas de fuego,2048,2048
2049,Dulces sueños,2049,2049
2050,Con armas de fuego,2050,2050
2051,Dulces sueños,2051,2051
2052,Con armas de fuego,2052,2052
2053,Con armas de fuego,2053,2053
2054,Con armas cortopulsante,2054,2054
2055,Con armas de fuego,2055,2055
2056,Con armas de fuego,2056,2056
2057,Con armas cortopulsante,2057,2057
2058,Con armas de fuego,2058,2058
2059,Con armas de fuego,2059,2059
2060,Con armas de fuego,2060,2060
2061,Con armas de fuego,2061,2061
2062,Con armas cortopulsante,2062,2062
2063,Con armas cortopulsante,2063,2063
2064,Con armas cortopulsante,2064,2064
2065,Con armas de fuego,2065,2065
2066,Dulces sueños,2066,2066
2067,Con armas de fuego,2067,2067
2068,Dulces sueños,2068,2068
2069,Dulces sueños,2069,2069
2070,Con armas de fuego,2070,2070
2071,Con armas de fuego,2071,2071
2072,Con armas de fuego,2072,2072
2073,Con armas de fuego,2073,2073
2074,Dulces sueños,2074,2074
2075,Con armas cortopulsante,2075,2075
2076,Con armas cortopulsante,2076,2076
2077,Con armas cortopulsante,2077,2077
2078,Con armas cortopulsante,2078,2078
2079,Con armas cortopulsante,2079,2079
2080,Con armas de fuego,2080,2080
2081,Con armas cortopulsante,2081,2081
2082,Con armas de fuego,2082,2082
2083,Con armas cortopulsante,2083,2083
2084,Con armas de fuego,2084,2084
2085,Con armas cortopulsante,2085,2085
2086,Con armas de fuego,2086,2086
2087,Con armas cortopulsante,2087,2087
2088,Con armas de fuego,2088,2088
2089,Con armas de fuego,2089,2089
2090,Con armas de fuego,2090,2090
2091,Con armas de fuego,2091,2091
2092,Con armas de fuego,2092,2092
2093,Con armas de fuego,2093,2093
2094,Con armas de fuego,2094,2094
2095,Con armas de fuego,2095,2095
2096,Con armas de fuego,2096,2096
2097,Con armas de fuego,2097,2097
2098,Dulces sueños,2098,2098
2099,Con armas cortopulsante,2099,2099
2100,Con armas cortopulsante,2100,2100
2101,Con armas de fuego,2101,2101
2102,Con armas cortopulsante,2102,2102
2103,Con armas de fuego,2103,2103
2104,Con armas cortopulsante,2104,2104
2105,Dulces sueños,2105,2105
2106,Con armas de fuego,2106,2106
2107,Dulces sueños,2107,2107
2108,Dulces sueños,2108,2108
2109,Con armas de fuego,2109,2109
2110,Con armas de fuego,2110,2110
2111,Con armas cortopulsante,2111,2111
2112,Dulces sueños,2112,2112
2113,Dulces sueños,2113,2113
2114,Extorsion,2114,2114
2115,Con armas de fuego,2115,2115
2116,Dulces sueños,2116,2116
2117,Con armas de fuego,2117,2117
2118,Con armas de fuego,2118,2118
2119,Dulces sueños,2119,2119
2120,Con armas de fuego,2120,2120
2121,Con armas cortopulsante,2121,2121
2122,Con armas cortopulsante,2122,2122
2123,Con armas de fuego,2123,2123
2124,Con armas cortopulsante,2124,2124
2125,Dulces sueños,2125,2125
2126,Con armas cortopulsante,2126,2126
2127,Con armas de fuego,2127,2127
2128,Dulces sueños,2128,2128
2129,Con armas cortopulsante,2129,2129
2130,Con armas de fuego,2130,2130
2131,Con armas cortopulsante,2131,2131
2132,Con armas cortopulsante,2132,2132
2133,Con armas de fuego,2133,2133
2134,Dulces sueños,2134,2134
2135,Con armas cortopulsante,2135,2135
2136,Con armas de fuego,2136,2136
2137,Con armas de fuego,2137,2137
2138,Con armas de fuego,2138,2138
2139,Con armas de fuego,2139,2139
2140,Con armas de fuego,2140,2140
2141,Con armas cortopulsante,2141,2141
2142,Con armas cortopulsante,2142,2142
2143,Con armas de fuego,2143,2143
2144,Con armas de fuego,2144,2144
2145,Con armas cortopulsante,2145,2145
2146,Con armas de fuego,2146,2146
2147,Con armas de fuego,2147,2147
2148,Dulces sueños,2148,2148
2149,Con armas de fuego,2149,2149
2150,Con armas cortopulsante,2150,2150
2151,Dulces sueños,2151,2151
2152,Con armas de fuego,2152,2152
2153,Con armas de fuego,2153,2153
2154,Dulces sueños,2154,2154
2155,Con armas cortopulsante,2155,2155
2156,Con armas cortopulsante,2156,2156
2157,Con armas de fuego,2157,2157
2158,Con armas de fuego,2158,2158
2159,Con armas de fuego,2159,2159
2160,Con armas cortopulsante,2160,2160
2161,Con armas cortopulsante,2161,2161
2162,Con armas cortopulsante,2162,2162
2163,Con armas de fuego,2163,2163
2164,Extorsion,2164,2164
2165,Con armas de fuego,2165,2165
2166,Con armas cortopulsante,2166,2166
2167,Con armas cortopulsante,2167,2167
2168,Con armas de fuego,2168,2168
2169,Con armas de fuego,2169,2169
2170,Con armas cortopulsante,2170,2170
2171,Con armas de fuego,2171,2171
2172,Dulces sueños,2172,2172
2173,Con armas de fuego,2173,2173
2174,Con armas cortopulsante,2174,2174
2175,Extorsion,2175,2175
2176,Con armas de fuego,2176,2176
2177,Con armas de fuego,2177,2177
2178,Con armas de fuego,2178,2178
2179,Con armas de fuego,2179,2179
2180,Con armas de fuego,2180,2180
2181,Dulces sueños,2181,2181
2182,Con armas cortopulsante,2182,2182
2183,Con armas de fuego,2183,2183
2184,Dulces sueños,2184,2184
2185,Con armas cortopulsante,2185,2185
2186,Con armas cortopulsante,2186,2186
2187,Con armas de fuego,2187,2187
2188,Con armas cortopulsante,2188,2188
2189,Extorsion,2189,2189
2190,Con armas cortopulsante,2190,2190
2191,Con armas cortopulsante,2191,2191
2192,Con armas cortopulsante,2192,2192
2193,Con armas cortopulsante,2193,2193
2194,Dulces sueños,2194,2194
2195,Con armas cortopulsante,2195,2195
2196,Con armas cortopulsante,2196,728
2197,Con armas cortopulsante,2197,2197
2198,Con armas de fuego,2198,2198
2199,Con armas de fuego,2199,2199
2200,Con armas cortopulsante,2200,2200
2201,Con armas de fuego,2201,2201
2202,Con armas de fuego,2202,2202
2203,Extorsion,2203,2203
2204,Con armas de fuego,2204,2204
2205,Con armas de fuego,2205,2205
2206,Con armas de fuego,2206,2206
2207,Con armas de fuego,2207,2207
2208,Con armas cortopulsante,2208,2208
2209,Con armas cortopulsante,2209,2209
2210,Con armas cortopulsante,2210,2210
2211,Dulces sueños,2211,2211
2212,Con armas de fuego,2212,2212
2213,Extorsion,2213,2213
2214,Con armas de fuego,2214,2214
2215,Con armas de fuego,2215,2215
2216,Dulces sueños,2216,2216
2217,Con armas de fuego,2217,2217
2218,Con armas de fuego,2218,2218
2219,Con armas de fuego,2219,2219
2220,Dulces sueños,2220,2220
2221,Dulces sueños,2221,2221
2222,Con armas cortopulsante,2222,2222
2223,Con armas de fuego,2223,2223
2224,Con armas de fuego,2224,2224
2225,Con armas de fuego,2225,2225
2226,Con armas de fuego,2226,2226
2227,Dulces sueños,2227,2227
2228,Con armas de fuego,2228,2228
2229,Con armas cortopulsante,2229,2229
2230,Con armas cortopulsante,2230,2230
2231,Con armas de fuego,2231,2231
2232,Dulces sueños,2232,2232
2233,Con armas de fuego,2233,2233
2234,Con armas cortopulsante,2234,2234
2235,Con armas de fuego,2235,2235
2236,Con armas de fuego,2236,2236
2237,Con armas cortopulsante,2237,2237
2238,Con armas cortopulsante,2238,2238
2239,Con armas de fuego,2239,2239
2240,Con armas de fuego,2240,2240
2241,Con armas de fuego,2241,2241
2242,Con armas de fuego,2242,2242
2243,Con armas cortopulsante,2243,2243
2244,Con armas de fuego,2244,2244
2245,Con armas de fuego,2245,2245
2246,Dulces sueños,2246,2246
2247,Con armas de fuego,2247,2247
2248,Con armas de fuego,2248,2248
2249,Dulces sueños,2249,2249
2250,Con armas de fuego,2250,2250
2251,Con armas de fuego,2251,2251
2252,Con armas de fuego,2252,2252
2253,Con armas de fuego,2253,2253
2254,Con armas de fuego,2254,2254
2255,Con armas de fuego,2255,2255
2256,Dulces sueños,2256,2256
2257,Con armas de fuego,2257,2257
2258,Con armas de fuego,2258,2258
2259,Extorsion,2259,2259
2260,Dulces sueños,2260,2260
2261,Con armas de fuego,2261,2261
2262,Con armas cortopulsante,2262,2262
2263,Con armas cortopulsante,2263,2263
2264,Con armas cortopulsante,2264,2264
2265,Con armas cortopulsante,2265,2265
2266,Dulces sueños,2266,2266
2267,Con armas cortopulsante,2267,2267
2268,Dulces sueños,2268,2268
2269,Con armas de fuego,2269,2269
2270,Con armas de fuego,2270,2270
2271,Con armas cortopulsante,2271,2271
2272,Con armas de fuego,2272,2272
2273,Con armas de fuego,2273,2273
2274,Con armas de fuego,2274,2274
2275,Con armas de fuego,2275,2275
2276,Con armas de fuego,2276,2276
2277,Dulces sueños,2277,2277
2278,Con armas de fuego,2278,2278
2279,Con armas de fuego,2279,2279
2280,Con armas de fuego,2280,2280
2281,Con armas de fuego,2281,2281
2282,Con armas de fuego,2282,2282
2283,Con armas cortopulsante,2283,2283
2284,Extorsion,2284,2284
2285,Con armas de fuego,2285,2285
2286,Con armas de fuego,2286,2286
2287,Con armas cortopulsante,2287,2287
2288,Con armas de fuego,2288,2288
2289,Con armas de fuego,2289,2289
2290,Con armas de fuego,2290,2290
2291,Con armas cortopulsante,2291,2291
2292,Con armas de fuego,2292,2292
2293,Con armas de fuego,2293,2293
2294,Con armas de fuego,2294,2294
2295,Con armas de fuego,2295,2295
2296,Con armas cortopulsante,2296,2296
2297,Dulces sueños,2297,2297
2298,Con armas cortopulsante,2298,2298
2299,Dulces sueños,2299,2299
2300,Con armas de fuego,2300,2300
2301,Con armas de fuego,2301,2301
2302,Con armas de fuego,2302,2302
2303,Con armas cortopulsante,2303,2303
2304,Con armas de fuego,2304,2304
2305,Dulces sueños,2305,2305
2306,Dulces sueños,2306,2306
2307,Dulces sueños,2307,2307
2308,Con armas de fuego,2308,2308
2309,Con armas de fuego,2309,2309
2310,Con armas cortopulsante,2310,2310
2311,Con armas cortopulsante,2311,2311
2312,Con armas de fuego,2312,2312
2313,Con armas de fuego,2313,2313
2314,Con armas de fuego,2314,2314
2315,Con armas de fuego,2315,2315
2316,Con armas de fuego,2316,2316
2317,Con armas de fuego,2317,2317
2318,Con armas de fuego,2318,2318
2319,Con armas de fuego,2319,2319
2320,Extorsion,2320,2320
2321,Con armas de fuego,2321,2321
2322,Con armas de fuego,2322,2322
2323,Con armas cortopulsante,2323,2323
2324,Con armas de fuego,2324,2324
2325,Dulces sueños,2325,2325
2326,Con armas cortopulsante,2326,2326
2327,Con armas de fuego,2327,2327
2328,Con armas de fuego,2328,2328
2329,Con armas de fuego,2329,2329
2330,Con armas cortopulsante,2330,2330
2331,Con armas de fuego,2331,2331
2332,Con armas de fuego,2332,2332
2333,Con armas de fuego,2333,2333
2334,Con armas de fuego,2334,2334
2335,Con armas de fuego,2335,2335
2336,Dulces sueños,2336,2336
2337,Con armas de fuego,2337,2337
2338,Con armas cortopulsante,2338,2338
2339,Con armas cortopulsante,2339,2339
2340,Con armas cortopulsante,2340,2340
2341,Con armas de fuego,2341,2341
2342,Dulces sueños,2342,2342
2343,Extorsion,2343,2343
2344,Con armas de fuego,2344,2344
2345,Con armas cortopulsante,2345,2345
2346,Dulces sueños,2346,2346
2347,Con armas de fuego,2347,2347
2348,Con armas cortopulsante,2348,2348
2349,Con armas de fuego,2349,2349
2350,Con armas de fuego,2350,2350
2351,Dulces sueños,2351,2351
2352,Con armas cortopulsante,2352,2352
2353,Extorsion,2353,2353
2354,Con armas de fuego,2354,2354
2355,Con armas cortopulsante,2355,2355
2356,Con armas cortopulsante,2356,2356
2357,Con armas cortopulsante,2357,2357
2358,Con armas de fuego,2358,2358
2359,Con armas cortopulsante,2359,2359
2360,Con armas cortopulsante,2360,2360
2361,Con armas de fuego,2361,2361
2362,Con armas de fuego,2362,2362
2363,Con armas de fuego,2363,2363
2364,Con armas cortopulsante,2364,2364
2365,Con armas de fuego,2365,2365
2366,Dulces sueños,2366,2366
2367,Dulces sueños,2367,2367
2368,Con armas cortopulsante,2368,2368
2369,Con armas cortopulsante,2369,2369
2370,Dulces sueños,2370,2370
2371,Con armas de fuego,2371,2371
2372,Con armas de fuego,2372,2372
2373,Con armas de fuego,2373,2373
2374,Con armas de fuego,2374,2374
2375,Con armas de fuego,2375,2375
2376,Con armas cortopulsante,2376,2376
2377,Con armas de fuego,2377,2377
2378,Con armas de fuego,2378,2378
2379,Con armas cortopulsante,2379,2379
2380,Con armas de fuego,2380,2380
2381,Con armas de fuego,2381,2381
2382,Dulces sueños,2382,2382
2383,Con armas de fuego,2383,2383
2384,Con armas cortopulsante,2384,2384
2385,Con armas cortopulsante,2385,2385
2386,Con armas de fuego,2386,2386
2387,Dulces sueños,2387,2387
2388,Con armas cortopulsante,2388,2388
2389,Con armas de fuego,2389,2389
2390,Con armas de fuego,2390,2390
2391,Con armas de fuego,2391,2391
2392,Con armas cortopulsante,2392,2392
2393,Con armas de fuego,2393,2393
2394,Con armas cortopulsante,2394,2394
2395,Con armas de fuego,2395,2395
2396,Con armas de fuego,2396,2396
2397,Con armas de fuego,2397,2397
2398,Con armas cortopulsante,2398,2398
2399,Con armas de fuego,2399,2399
2400,Con armas cortopulsante,2400,2400
2401,Con armas de fuego,2401,2401
2402,Dulces sueños,2402,2402
2403,Con armas de fuego,2403,2403
2404,Con armas cortopulsante,2404,2404
2405,Dulces sueños,2405,2405
2406,Con armas de fuego,2406,2406
2407,Dulces sueños,2407,2407
2408,Con armas cortopulsante,2408,2408
2409,Con armas cortopulsante,2409,2409
2410,Con armas de fuego,2410,2410
2411,Con armas cortopulsante,2411,2411
2412,Con armas cortopulsante,2412,2412
2413,Con armas cortopulsante,2413,2413
2414,Con armas de fuego,2414,2414
2415,Con armas cortopulsante,2415,2415
2416,Con armas cortopulsante,2416,2416
2417,Con armas cortopulsante,2417,2417
2418,Con armas de fuego,2418,2418
2419,Con armas cortopulsante,2419,2419
2420,Dulces sueños,2420,2420
2421,Con armas de fuego,2421,2421
2422,Con armas de fuego,2422,2422
2423,Dulces sueños,2423,2423
2424,Con armas de fuego,2424,2424
2425,Con armas cortopulsante,2425,2425
2426,Con armas de fuego,2426,2426
2427,Con armas de fuego,2427,2427
2428,Con armas de fuego,2428,2428
2429,Con armas cortopulsante,2429,2429
2430,Con armas de fuego,2430,2430
2431,Dulces sueños,2431,2431
2432,Con armas de fuego,2432,2432
2433,Extorsion,2433,2433
2434,Con armas cortopulsante,2434,2434
2435,Con armas de fuego,2435,2435
2436,Con armas de fuego,2436,2436
2437,Con armas cortopulsante,2437,2437
2438,Con armas de fuego,2438,2438
2439,Extorsion,2439,2439
2440,Con armas de fuego,2440,2440
2441,Con armas cortopulsante,2441,2441
2442,Con armas de fuego,2442,2442
2443,Con armas cortopulsante,2443,2443
2444,Con armas de fuego,2444,2444
2445,Con armas de fuego,2445,2445
2446,Con armas de fuego,2446,2446
2447,Con armas cortopulsante,2447,2447
2448,Extorsion,2448,2448
2449,Con armas cortopulsante,2449,2449
2450,Con armas de fuego,2450,2450
2451,Con armas cortopulsante,2451,2451
2452,Con armas de fuego,2452,2452
2453,Con armas cortopulsante,2453,2453
2454,Con armas de fuego,2454,2454
2455,Con armas cortopulsante,2455,2455
