nbr_upc_id,var_upc_nombre,var_upc_status,nbr_ciu_id
1764,West Thomasville,Activo,1764
1765,Walshburgh,Activo,1765
1766,Port Kristina,Activo,1766
1767,Tylerhaven,Activo,1767
1768,New Andrew,Activo,1768
1769,Rosefurt,Activo,1769
1770,Thompsonstad,Activo,1770
1771,East Dennisbury,Activo,1771
1772,Kellybury,Activo,1772
1773,Raymondmouth,Activo,1773
1774,East Maria,Activo,1774
1775,South Samantha,Activo,1775
1776,North Brenda,Activo,1776
1777,Lopezstad,Activo,1777
1778,East Hannah,Activo,1778
1779,Matthewside,Activo,1779
1780,Garrettberg,Activo,1780
1781,Martinport,Activo,1781
1782,North Crystal,Activo,1782
1783,New Juliafort,Activo,1783
1784,Charlesville,Activo,1784
1785,Simonmouth,Activo,1785
1786,West Sarah,Activo,1786
1787,Lake Brianafort,Activo,1787
1788,Greenview,Activo,1788
1789,Hendersonborough,Activo,1789
1790,West Ryanburgh,Activo,1790
1791,Janicemouth,Activo,1791
1792,Coryside,Activo,1792
1793,Richardshaven,Activo,1793
1794,Gregoryshire,Activo,1794
1795,Joneschester,Activo,1795
1796,Baileymouth,Activo,1796
1797,Dayport,Activo,1797
1798,Colemanmouth,Activo,1798
1799,New Allison,Activo,1799
1800,Webermouth,Activo,1800
1801,Amandashire,Activo,1801
1802,Hillbury,Activo,1802
1803,Austinbury,Activo,1803
1804,Lake Barbaramouth,Inactivo,1804
1805,South Christopherhaven,Activo,1805
1806,Gonzalezshire,Activo,1806
1807,Jefferyfort,Activo,1807
1808,West Jacqueline,Activo,1808
1809,Allenstad,Activo,1809
1810,South Calvinview,Activo,1810
1811,East Marissa,Activo,1811
1812,South David,Activo,1812
1813,Powersbury,Activo,1813
1814,Martinezfort,Activo,1814
1815,North Angelaland,Activo,1815
1816,West Davidborough,Activo,1816
1817,Howellfort,Activo,1817
1818,West Sandra,Activo,1818
1819,Mcdonaldtown,Activo,1819
1820,Port Michelleberg,Activo,1820
1821,Herreraville,Activo,1821
1822,Jenniferchester,Activo,1822
1823,Danielmouth,Activo,1823
1824,Port Kimberlyfort,Activo,1824
1825,Maryview,Activo,1825
1826,South Lauren,Activo,1826
1827,South Joel,Activo,1827
1828,Port Chloe,Activo,1828
1829,Jeremyburgh,Activo,1829
1830,Nortonport,Activo,1830
1831,Jeffreytown,Activo,1831
1832,Lake Stevenview,Activo,1832
1833,Kimberlychester,Activo,1833
1834,East Johnmouth,Activo,1834
1835,Annemouth,Activo,1835
1836,Tylerhaven,Activo,1836
1837,New Robert,Activo,1837
1838,Port Audreytown,Activo,1838
1839,South Sandraberg,Activo,1839
1840,Lake Johnny,Activo,1840
1841,Burnettfort,Activo,1841
1842,Lake Samuelmouth,Activo,1842
1843,East Joseph,Activo,1843
1844,Reynoldsborough,Activo,1844
1845,New Dannyfurt,Activo,1845
1846,North Timothy,Activo,1846
1847,South Hectorchester,Activo,1847
1848,South Maria,Activo,1848
1849,South Lauraborough,Inactivo,1849
1850,Jensenmouth,Activo,1850
1851,Robertmouth,Activo,1851
1852,South Jeffreyton,Activo,1852
1853,East Bruce,Activo,1853
1854,Samanthafurt,Activo,1854
1855,Amberberg,Activo,1855
1856,Davidfort,Activo,1856
1857,South Penny,Activo,1857
1858,Port Carolborough,Activo,1858
1859,Lake Aaronton,Activo,1859
1860,Byrdport,Activo,1860
1861,Lake Jodiport,Activo,1861
1862,Smithport,Activo,1862
1863,Karenfort,Activo,1863
1864,Barryburgh,Activo,1864
1865,Jonbury,Activo,1865
1866,New Juliefurt,Activo,1866
1867,West Kristina,Activo,1867
1868,East Kennethberg,Inactivo,1868
1869,South Laurenberg,Activo,1869
1870,New Monicaton,Activo,1870
1871,New Tabitha,Activo,1871
1872,South Jennifer,Activo,1872
1873,South Bryanton,Activo,1873
1874,Torresbury,Activo,1874
1875,Christinebury,Activo,1875
1876,Calhounmouth,Activo,1876
1877,South Sherri,Inactivo,1877
1878,Port Tracy,Activo,1878
1879,New Suzanneville,Activo,1879
1880,New Crystalchester,Activo,1880
1881,Mariaville,Activo,1881
1882,Johnsonborough,Activo,1882
1883,Carlsonburgh,Activo,1883
1884,East Ryanmouth,Activo,1884
1885,Marioshire,Activo,1885
1886,Ronaldmouth,Activo,1886
1887,South Robin,Activo,1887
1888,New Heatherburgh,Activo,1888
1889,South Angelabury,Activo,1889
1890,Port Derek,Activo,1890
1891,Donaldville,Activo,1891
1892,Garrettbury,Activo,1892
1893,Walkerberg,Activo,1893
1894,Jenniferview,Activo,1894
1895,West Gary,Activo,1895
1896,Bradleyview,Activo,1896
1897,East Loriberg,Activo,1897
1898,Matafort,Activo,1898
1899,East Hunterton,Activo,1899
1900,Quinnstad,Inactivo,1900
1901,Tracyton,Activo,1901
1902,South Kristentown,Activo,1902
1903,Cordovastad,Activo,1903
1904,Tylerview,Activo,1904
1905,Lake Manuelmouth,Activo,1905
1906,East Larry,Activo,1906
1907,East Gloria,Activo,1907
1908,Robinstad,Activo,1908
1909,Simpsontown,Activo,1909
1910,New Robert,Activo,1910
1911,Ortegaburgh,Inactivo,1911
1912,North Angela,Activo,1912
1913,Boydport,Activo,1913
1914,Adamsland,Activo,1914
1915,Brittneyfurt,Activo,1915
1916,Proctorport,Activo,1916
1917,West Matthew,Inactivo,1917
1918,Serranomouth,Activo,1918
1919,North Jermaine,Activo,1919
1920,Griffinland,Inactivo,1920
1921,Ryanland,Activo,1921
1922,Scottshire,Activo,1922
1923,Chaseborough,Activo,1923
1924,Kevinfort,Activo,1924
1925,Bridgetstad,Inactivo,1925
1926,North Courtneyfurt,Activo,1926
1927,New Marcus,Activo,1927
1928,Melissamouth,Activo,1928
1929,Youngview,Activo,1929
1930,Rasmussenmouth,Activo,1930
1931,West Jennifer,Activo,1931
1932,New Amber,Activo,1932
1933,West Kevin,Activo,1933
1934,South Chelseaton,Activo,1934
1935,South Heidi,Activo,1935
1936,West Kevin,Activo,1936
1937,Shaunville,Activo,1937
1938,New Stephanie,Activo,1938
1939,Sandraport,Activo,1939
1940,East Brandon,Activo,1940
1941,Davidton,Activo,1941
1942,Lake Kimberlyburgh,Activo,1942
1943,New Thomasmouth,Activo,1943
1944,New Jeffreyburgh,Activo,1944
1945,New Eric,Activo,1945
1946,Ayersview,Activo,1946
1947,Lake Rebecca,Activo,1947
1948,South Christopher,Activo,1948
1949,Lake David,Activo,1949
1950,Noblefurt,Activo,1950
1951,Joshuachester,Activo,1951
1952,Lake Colleenstad,Activo,1952
1953,Youngville,Activo,1953
1954,South Shawnville,Activo,1954
1955,Jordanburgh,Activo,1955
1956,Robinbury,Activo,1956
1957,Perezbury,Activo,1957
1958,New Susanland,Activo,1958
1959,Oneillside,Activo,1959
1960,Cherryville,Activo,1960
1961,South Diana,Activo,1961
1962,Port Joseph,Activo,1962
1963,Davisshire,Activo,1963
1964,New Rebeccamouth,Activo,1964
1965,Donaldland,Activo,1965
1966,Port Allen,Activo,1966
1967,New Garrettside,Activo,1967
1968,East Michael,Activo,1968
1969,East Jenniferborough,Activo,1969
1970,East Andrewberg,Activo,1970
1971,Tammychester,Activo,1971
1972,Johnhaven,Activo,1972
1973,West Lisa,Activo,1973
1974,Tiffanyberg,Activo,1974
1975,New Lindsayton,Activo,1975
1976,New Lisa,Activo,1976
1977,Ginabury,Activo,1977
1978,Merrittborough,Activo,1978
1979,East Glennburgh,Activo,1979
1980,Stewartside,Activo,1980
1981,Josephberg,Activo,1981
1982,Lake Jeff,Activo,1982
1983,Mariachester,Activo,1983
1984,Moralesland,Activo,1984
1985,New Aaron,Activo,1985
1986,West Timothy,Activo,1986
1987,Andersontown,Activo,1987
1988,South Patricialand,Activo,1988
1989,South Ryan,Activo,1989
1990,West Frederickhaven,Activo,1990
1991,Lake Christopher,Activo,1991
1992,North Alejandro,Activo,1992
1993,New Sherrimouth,Activo,1993
1994,Port Karen,Activo,1994
1995,Robertview,Activo,1995
1996,North Jeffreyton,Activo,1996
1997,Alexisport,Activo,1997
1998,Harrellhaven,Activo,1998
1999,Hollandstad,Activo,1999
2000,West Kristenton,Activo,2000
2001,Michaelchester,Activo,2001
2002,Jamesmouth,Activo,2002
2003,Meredithside,Activo,2003
2004,East Heather,Activo,2004
2005,Stewartland,Activo,2005
2006,Jerrystad,Activo,2006
2007,South Keith,Inactivo,2007
2008,South Bradleyview,Activo,2008
2009,Olsontown,Activo,2009
2010,East Jenniferhaven,Activo,2010
2011,New Melissaborough,Activo,2011
2012,New Theresa,Activo,2012
2013,East Robert,Inactivo,2013
2014,Collinston,Activo,2014
2015,Watersside,Activo,2015
2016,East Amyside,Activo,2016
2017,East Kathychester,Activo,2017
2018,East William,Activo,2018
2019,Zimmermanshire,Activo,2019
2020,West Nicholas,Activo,2020
2021,Warrenburgh,Activo,2021
2022,Andreamouth,Inactivo,2022
2023,Port Adamville,Activo,2023
2024,New Kimberly,Activo,2024
2025,Justinhaven,Activo,2025
2026,Lindsayshire,Activo,2026
2027,Shariburgh,Activo,2027
2028,North Ianmouth,Activo,2028
2029,Kennethburgh,Activo,2029
2030,Branchland,Activo,2030
2031,Walshfurt,Activo,2031
2032,New Brittanyview,Activo,2032
2033,Alvarezburgh,Activo,2033
2034,Joseburgh,Activo,2034
2035,South Jasonmouth,Activo,2035
2036,Masonmouth,Activo,2036
2037,Lauraland,Activo,2037
2038,East Tinaton,Activo,2038
2039,South Nicole,Activo,2039
2040,Dawnshire,Activo,2040
2041,Grayberg,Activo,2041
2042,Rachelstad,Activo,2042
2043,Carterview,Activo,2043
2044,Alexanderview,Inactivo,2044
2045,Lake Michael,Activo,2045
2046,South James,Activo,2046
2047,New Jeff,Activo,2047
2048,Margaretberg,Activo,2048
2049,Lake Kristi,Activo,2049
2050,North Emilyburgh,Activo,2050
2051,Robertsonchester,Activo,2051
2052,Angelahaven,Activo,2052
2053,Lake Sarah,Activo,2053
2054,East Theresabury,Activo,2054
2055,South Josemouth,Activo,2055
2056,East Justin,Activo,2056
2057,Lake Christinaview,Activo,2057
2058,Jacobport,Activo,2058
2059,Colemanside,Activo,2059
2060,Christianmouth,Activo,2060
2061,Lorimouth,Activo,2061
2062,Andrewhaven,Activo,2062
2063,Roachville,Activo,2063
2064,West Austin,Activo,2064
2065,Port Maxfurt,Activo,2065
2066,Jasonview,Activo,2066
2067,South Michaelbury,Activo,2067
2068,Holmesstad,Activo,2068
2069,Davisberg,Activo,2069
2070,Morantown,Activo,2070
2071,Jasontown,Activo,2071
2072,North Laurenborough,Activo,2072
2073,South Brittanyport,Activo,2073
2074,North Deanna,Activo,2074
2075,Port Fernando,Activo,2075
2076,Josephhaven,Activo,2076
2077,Jasmineshire,Activo,2077
2078,Ginaburgh,Activo,2078
2079,Toniburgh,Activo,2079
2080,Jameshaven,Activo,2080
2081,Port Adam,Activo,2081
2082,Brownhaven,Activo,2082
2083,Perryshire,Activo,2083
2084,Cameronborough,Activo,2084
2085,Rickeyburgh,Activo,2085
2086,East Elizabethton,Activo,2086
2087,Wilkinsmouth,Activo,2087
2088,Port Martinmouth,Activo,2088
2089,Crystalport,Activo,2089
2090,South Elizabeth,Activo,2090
2091,Fletchertown,Activo,2091
2092,North Danielborough,Activo,2092
2093,Daughertychester,Activo,2093
2094,Chungmouth,Activo,2094
2095,New Alanborough,Activo,2095
2096,North Taylor,Activo,2096
2097,New Aaronbury,Activo,2097
2098,Curtiston,Activo,2098
2099,New Heatherstad,Activo,2099
2100,Lake Lauraburgh,Activo,2100
2101,New Maureenport,Activo,2101
2102,East Jennifer,Activo,2102
2103,Downsview,Inactivo,2103
2104,New Angelicastad,Activo,2104
2105,East Patricia,Activo,2105
2106,New Dawn,Activo,2106
2107,East Bethshire,Activo,2107
2108,Katherinefurt,Activo,2108
2109,South Crystal,Activo,2109
2110,Paultown,Activo,2110
2111,Port Brian,Activo,2111
2112,Carterville,Activo,2112
2113,North Jennifer,Inactivo,2113
2114,Port Adriana,Activo,2114
2115,Port Stacyville,Activo,2115
2116,New Marychester,Activo,2116
2117,Lake Amanda,Activo,2117
2118,North Tara,Activo,2118
2119,New Nancy,Activo,2119
2120,North Cory,Activo,2120
2121,West Yolanda,Activo,2121
2122,Port Johnview,Activo,2122
2123,Courtneyview,Activo,2123
2124,Port Carloshaven,Activo,2124
2125,Angelamouth,Activo,2125
2126,East Antoniomouth,Activo,2126
2127,Taraberg,Inactivo,2127
2128,Michaelberg,Activo,2128
2129,South Amyland,Activo,2129
2130,Lake Sarah,Activo,2130
2131,Pamelafort,Activo,2131
2132,Craigtown,Activo,2132
2133,Mooremouth,Activo,2133
2134,Johnsonberg,Activo,2134
2135,North Catherineshire,Activo,2135
2136,Charlesbury,Activo,2136
2137,Jessicaport,Activo,2137
2138,Hallfurt,Activo,2138
2139,Kleinmouth,Activo,2139
2140,Masonshire,Activo,2140
2141,Yangview,Activo,2141
2142,South Kristen,Activo,2142
2143,Turnerburgh,Activo,2143
2144,North Jeremy,Activo,2144
2145,Danielland,Activo,2145
2146,Port Stephanieville,Activo,2146
2147,East Amberville,Activo,2147
2148,Taylorland,Activo,2148
2149,Morenoborough,Activo,2149
2150,Lake Adrian,Activo,2150
2151,Powellside,Activo,2151
2152,West Annettefurt,Activo,2152
2153,Camposshire,Activo,2153
2154,North Matthewfurt,Activo,2154
2155,East Brett,Activo,2155
2156,Simonberg,Activo,2156
2157,Kurtmouth,Activo,2157
2158,Adrianhaven,Activo,2158
2159,North Jennifer,Activo,2159
2160,Natalieport,Activo,2160
2161,Martinezburgh,Activo,2161
2162,Kellyshire,Activo,2162
2163,Juanfort,Activo,2163
2164,Nancyfort,Activo,2164
2165,East Cynthiashire,Activo,2165
2166,Schneiderburgh,Activo,2166
2167,Myerston,Activo,2167
2168,New Heatherburgh,Activo,2168
2169,Port Jessicaland,Activo,2169
2170,Kurtbury,Activo,2170
2171,East James,Activo,2171
2172,Torresfurt,Activo,2172
2173,South Sandra,Activo,2173
2174,Nataliebury,Activo,2174
2175,Port Ernestport,Activo,2175
2176,Barkerburgh,Activo,2176
2177,Ashleyton,Activo,2177
2178,Lake Paula,Activo,2178
2179,Martinezton,Activo,2179
2180,South Amandafurt,Activo,2180
2181,New Mariamouth,Activo,2181
2182,Lisamouth,Activo,2182
2183,Claytonberg,Activo,2183
2184,Hillmouth,Activo,2184
2185,Jenniferview,Activo,2185
2186,Lake Jeffreyborough,Activo,2186
2187,Kimberlymouth,Activo,2187
2188,Josephfurt,Activo,2188
2189,Carlmouth,Activo,2189
2190,East Robertland,Activo,2190
2191,South Matthew,Activo,2191
2192,Port Aaronburgh,Activo,2192
2193,Hallstad,Activo,2193
2194,Philipshire,Activo,2194
2195,Lake Kennethfort,Activo,2195
2196,North Michaelside,Activo,2196
2197,Lake Willieborough,Activo,2197
2198,Hutchinsonhaven,Activo,2198
2199,Teresaton,Activo,2199
2200,Manuelstad,Activo,2200
2201,North Hollyshire,Activo,2201
2202,Lambertmouth,Activo,2202
2203,Vangfort,Activo,2203
2204,West Brian,Activo,2204
2205,East Katrinaside,Activo,2205
2206,West Jessicachester,Activo,2206
2207,Baileyland,Activo,2207
2208,Mcgrathview,Activo,2208
2209,North Michaelland,Activo,2209
2210,Nancytown,Activo,2210
2211,Lyonsstad,Activo,2211
2212,Douglashaven,Activo,2212
2213,West Carloshaven,Activo,2213
2214,Perezfort,Activo,2214
2215,East Daniel,Activo,2215
2216,Reynoldsshire,Activo,2216
2217,West Tammy,Activo,2217
2218,Hannahtown,Activo,2218
2219,Johnview,Activo,2219
2220,Shafferton,Activo,2220
2221,New Jason,Activo,2221
2222,New Kristin,Activo,2222
2223,Hoffmanfort,Activo,2223
2224,East Joshua,Activo,2224
2225,Lake Leslie,Activo,2225
2226,Smithstad,Activo,2226
2227,Goldenchester,Activo,2227
2228,Kimberlyport,Activo,2228
2229,Lake Janiceport,Activo,2229
2230,East Michelle,Activo,2230
2231,Jenniferberg,Activo,2231
2232,Port Aliciafort,Activo,2232
2233,Garciaside,Activo,2233
2234,South Michaelville,Activo,2234
2235,East Kayla,Activo,2235
2236,New Dylan,Activo,2236
2237,Raymondland,Activo,2237
2238,Daniellemouth,Activo,2238
2239,Kristinton,Activo,2239
2240,Lake Michael,Activo,2240
2241,West Ronald,Activo,2241
2242,New Mary,Activo,2242
2243,South Richard,Activo,2243
2244,South Paul,Activo,2244
2245,North Kimberlyville,Activo,2245
2246,Lake Philip,Activo,2246
2247,Robertfurt,Activo,2247
2248,Tuckerchester,Activo,2248
2249,Lake Edward,Activo,2249
2250,North Lauren,Activo,2250
2251,Lawrenceshire,Activo,2251
2252,East Christophertown,Activo,2252
2253,Randolphburgh,Activo,2253
2254,East Lisa,Inactivo,2254
2255,Smithchester,Activo,2255
2256,Lloydside,Activo,2256
2257,Elizabethstad,Activo,2257
2258,Lowechester,Activo,2258
2259,Richardchester,Activo,2259
2260,Riveraport,Activo,2260
2261,North Ricardoberg,Activo,2261
2262,Stephanieburgh,Activo,2262
2263,Estesview,Activo,2263
2264,New Amberfort,Activo,2264
2265,North Rebeccahaven,Activo,2265
2266,Thompsonview,Activo,2266
2267,West Kristinview,Activo,2267
2268,West Scotttown,Activo,2268
2269,Ewingberg,Activo,2269
2270,Kennedyburgh,Activo,2270
2271,New Racheltown,Activo,2271
2272,Brownton,Activo,2272
2273,Jacquelineville,Activo,2273
2274,Tamimouth,Activo,2274
2275,Stricklandport,Activo,2275
2276,Donnabury,Activo,2276
2277,New Ricky,Activo,2277
2278,Julieside,Activo,2278
2279,New Suzannebury,Activo,2279
2280,Andrewtown,Activo,2280
2281,Jessicaview,Activo,2281
2282,New William,Inactivo,2282
2283,Smithfort,Inactivo,2283
2284,Andrewchester,Activo,2284
2285,Youngfort,Activo,2285
2286,Paulville,Activo,2286
2287,Katherinemouth,Activo,2287
2288,Paulville,Activo,2288
2289,North Bethany,Activo,2289
2290,Doyleville,Activo,2290
2291,Curryburgh,Activo,2291
2292,Port Peterstad,Activo,2292
2293,North Sherryhaven,Activo,2293
2294,Richardsonport,Inactivo,2294
2295,Rogersview,Activo,2295
2296,Austinside,Activo,2296
2297,East Joan,Activo,2297
2298,North Sarahstad,Activo,2298
2299,Lake Samantha,Activo,2299
2300,Deborahview,Activo,2300
2301,East Ian,Activo,2301
2302,Kaitlyntown,Activo,2302
2303,Port Anthonyborough,Activo,2303
2304,Michaelview,Activo,2304
2305,Chaneychester,Activo,2305
2306,Erinville,Activo,2306
2307,Rachaelview,Activo,2307
2308,Brownfort,Activo,2308
2309,Stephanieshire,Activo,2309
2310,East Deborah,Activo,2310
2311,West Williamville,Activo,2311
2312,East Luketon,Activo,2312
2313,North Brad,Activo,2313
2314,East Jenniferbury,Activo,2314
2315,Donaldbury,Activo,2315
2316,South Adam,Activo,2316
2317,Garciatown,Activo,2317
2318,New Cassie,Activo,2318
2319,Marcshire,Activo,2319
2320,Hullshire,Activo,2320
2321,Lynnville,Activo,2321
2322,New Brian,Activo,2322
2323,Cummingsland,Activo,2323
2324,Rileychester,Activo,2324
2325,East Juan,Activo,2325
2326,Blackton,Activo,2326
2327,Jamiefurt,Activo,2327
2328,Smithmouth,Activo,2328
2329,New Joshuaburgh,Activo,2329
2330,East Stephanie,Activo,2330
2331,Lake Dwayne,Activo,2331
2332,Brittneybury,Activo,2332
2333,Hardyville,Activo,2333
2334,Nancyfurt,Activo,2334
2335,Mendezstad,Activo,2335
2336,Port Christophermouth,Activo,2336
2337,Bobbybury,Activo,2337
2338,New Roseburgh,Activo,2338
2339,Lake Mary,Activo,2339
2340,Chanview,Activo,2340
2341,Schultzchester,Activo,2341
2342,Davidton,Activo,2342
2343,Benitezburgh,Activo,2343
2344,Jacobbury,Activo,2344
2345,East Kara,Activo,2345
2346,South Williamchester,Activo,2346
2347,New Edgar,Activo,2347
2348,North Marialand,Inactivo,2348
2349,Mayland,Activo,2349
2350,Salinasborough,Activo,2350
2351,North Taylor,Activo,2351
2352,North William,Activo,2352
2353,Jessicachester,Activo,2353
2354,Pachecoside,Inactivo,2354
2355,Lake John,Activo,2355
2356,Greenview,Activo,2356
2357,Lake Jonathan,Inactivo,2357
2358,Port Jack,Activo,2358
2359,West John,Activo,2359
2360,Sarahhaven,Activo,2360
2361,Kimberlyland,Activo,2361
2362,Burkeview,Activo,2362
2363,Lake Rachaelmouth,Activo,2363
2364,Amberburgh,Activo,2364
2365,Amberville,Inactivo,2365
2366,Anthonyhaven,Activo,2366
2367,Davidshire,Activo,2367
2368,Harrismouth,Activo,2368
2369,Carlachester,Activo,2369
2370,Lake Charlesberg,Activo,2370
2371,Allenport,Activo,2371
2372,Port Randy,Inactivo,2372
2373,Paigehaven,Activo,2373
2374,Crystalton,Activo,2374
2375,Carlsonland,Activo,2375
2376,Port Gregory,Activo,2376
2377,North Gregory,Inactivo,2377
2378,Port Bryan,Activo,2378
2379,North Julieburgh,Activo,2379
2380,Simpsonchester,Activo,2380
2381,Sancheztown,Activo,2381
2382,North Mary,Activo,2382
2383,Ryanburgh,Activo,2383
2384,Sellersside,Activo,2384
2385,Fowlerton,Activo,2385
2386,Jasonport,Activo,2386
2387,West Josephberg,Activo,2387
2388,New Davidbury,Activo,2388
2389,Port Andreafurt,Activo,2389
2390,Port Carolmouth,Activo,2390
2391,South Ana,Activo,2391
2392,New Thomasland,Activo,2392
2393,Erinstad,Activo,2393
2394,Lake Kennethburgh,Activo,2394
2395,Port Glennmouth,Activo,2395
2396,Janetburgh,Activo,2396
2397,Port Larryside,Activo,2397
2398,Port Stephaniestad,Activo,2398
2399,Port Vanessahaven,Activo,2399
2400,New Nicolefort,Activo,2400
2401,North Emily,Activo,2401
2402,Lake Michaelburgh,Activo,2402
2403,South Makaylamouth,Activo,2403
2404,New Jennifer,Activo,2404
2405,Anitaport,Activo,2405
2406,Brandistad,Activo,2406
2407,Johnfurt,Activo,2407
2408,Fergusontown,Activo,2408
2409,New Sandra,Activo,2409
2410,Robertstad,Activo,2410
2411,Manntown,Activo,2411
2412,Port John,Activo,2412
2413,New Andrew,Activo,2413
2414,Williammouth,Activo,2414
2415,Cameronland,Activo,2415
2416,Port Vickiport,Activo,2416
2417,Hobbston,Activo,2417
2418,South Jeremyborough,Activo,2418
2419,East Adrienne,Activo,2419
2420,Antonioshire,Activo,2420
2421,Lynnport,Activo,2421
2422,Lawrenceland,Activo,2422
2423,Allenmouth,Activo,2423
2424,South Soniaburgh,Activo,2424
2425,East Melanie,Activo,2425
2426,Bradleymouth,Activo,2426
2427,East Kylefort,Activo,2427
2428,Robinsonshire,Activo,2428
2429,Douglasmouth,Activo,2429
2430,New Anne,Activo,2430
2431,Davidshire,Activo,2431
2432,Scottburgh,Activo,2432
2433,Paulfurt,Activo,2433
2434,Ryanport,Activo,2434
2435,Johnsonstad,Activo,2435
2436,Port Jessicachester,Activo,2436
2437,East Joanberg,Activo,2437
2438,Roblestown,Activo,2438
2439,New Rebeccaburgh,Activo,2439
2440,Averymouth,Activo,2440
2441,Suttonchester,Activo,2441
2442,Aaronside,Activo,2442
2443,Valerieside,Activo,2443
2444,East Jason,Activo,2444
2445,West Kristinafurt,Activo,2445
2446,Davismouth,Inactivo,2446
2447,Lake Kaitlin,Inactivo,2447
2448,East James,Activo,2448
2449,Laurenbury,Activo,2449
2450,Bradshire,Activo,2450
2451,South Brendachester,Activo,2451
2452,Benjaminchester,Activo,2452
2453,West William,Activo,2453
2454,Chandlermouth,Activo,2454
2455,New Wayne,Activo,2455
2456,New Alexis,Activo,2456
2457,Carrland,Activo,2457
2458,South April,Activo,2458
2459,Port Juliaborough,Inactivo,2459
2460,Lake Thomasport,Activo,2460
2461,North Samuelborough,Activo,2461
2462,Port Francisside,Activo,2462
2463,Michelleshire,Activo,2463
2464,Amberfort,Activo,2464
2465,Thomasport,Activo,2465
2466,Lake Abigailview,Inactivo,2466
2467,North Elizabethchester,Activo,2467
2468,Graychester,Activo,2468
2469,Haleyhaven,Activo,2469
2470,Littleborough,Activo,2470
2471,Tylermouth,Activo,2471
2472,Erikaborough,Activo,2472
2473,West Amy,Inactivo,2473
2474,Hicksshire,Activo,2474
2475,New Brooke,Activo,2475
2476,Virginiafurt,Activo,2476
2477,New Barbaraton,Activo,2477
2478,Copelandville,Activo,2478
2479,North Matthew,Activo,2479
2480,West Robert,Activo,2480
2481,New Kennethport,Activo,2481
2482,New Kevinside,Activo,2482
2483,Dodsonchester,Activo,2483
2484,South Ronnieberg,Activo,2484
2485,South Codyfort,Activo,2485
2486,New Rachel,Activo,2486
2487,North Leslietown,Activo,2487
2488,Newtonbury,Activo,2488
2489,Browntown,Activo,2489
2490,Nunezmouth,Activo,2490
2491,Brooksview,Activo,2491
2492,Jennifermouth,Activo,2492
2493,Lake Kevin,Activo,2493
2494,Roachside,Activo,2494
2495,Mcphersonbury,Activo,2495
2496,Carmenborough,Activo,2496
2497,Malloryview,Activo,2497
2498,Mcclureborough,Activo,2498
2499,Port Robin,Activo,2499
2500,Baldwinstad,Activo,2500
2501,East Samanthabury,Activo,2501
2502,Duncanbury,Activo,2502
2503,Lake Katherinechester,Activo,2503
2504,Johnsonfort,Activo,2504
2505,Elainestad,Activo,2505
2506,Lake Carolhaven,Activo,2506
2507,Danielland,Activo,2507
2508,Port Andrea,Activo,2508
2509,Port Yesenia,Activo,2509
2510,North Erinmouth,Activo,2510
2511,Lifurt,Activo,2511
2512,North Anthonyfurt,Activo,2512
2513,New Matthew,Activo,2513
2514,Wattsside,Activo,2514
2515,Patriciaburgh,Activo,2515
2516,South Brandonhaven,Activo,2516
2517,Heatherhaven,Activo,2517
2518,Lake Rachel,Activo,2518
2519,Port Gregoryshire,Activo,2519
2520,New Donna,Activo,2520
2521,Bobbyville,Activo,2521
2522,New Robertborough,Activo,2522
2523,West Benjaminport,Activo,2523
2524,New Sarah,Activo,2524
2525,Joeville,Activo,2525
2526,West Barbara,Inactivo,2526
2527,Port Mirandamouth,Activo,2527
2528,Barnesport,Activo,2528
2529,Susanshire,Activo,2529
2530,Briannaburgh,Activo,2530
2531,Howardberg,Activo,2531
2532,New Jimmyberg,Activo,2532
2533,West Brian,Activo,2533
2534,Samanthaborough,Activo,2534
2535,Port Roy,Activo,2535
2536,Jonathanfurt,Activo,2536
2537,Foleymouth,Activo,2537
2538,Waltonfort,Activo,2538
2539,Port Amanda,Activo,2539
2540,North Susan,Activo,2540
2541,Lake Jeffreyfort,Activo,2541
2542,East Nathan,Activo,2542
2543,Melissaton,Activo,2543
2544,Jessicaport,Activo,2544
2545,Christopherborough,Activo,2545
2546,Melaniehaven,Activo,2546
2547,Lambchester,Activo,2547
2548,North Cindyville,Activo,2548
2549,Josephfort,Activo,2549
2550,Cassandramouth,Activo,2550
2551,Greenview,Activo,2551
2552,Joseview,Activo,2552
2553,Carlton,Activo,2553
2554,South Jasonside,Activo,2554
2555,Lake Elizabeth,Activo,2555
2556,Pamelaview,Activo,2556
2557,Jacksonville,Activo,2557
2558,Wheelerfort,Activo,2558
2559,Lopezshire,Activo,2559
2560,Munozview,Activo,2560
2561,New Monicamouth,Activo,2561
2562,Lake Norma,Activo,2562
2563,Madisonhaven,Activo,2563
2564,South Deborahburgh,Activo,2564
2565,Nicolestad,Activo,2565
2566,South Sandra,Activo,2566
2567,Kevintown,Activo,2567
2568,North George,Activo,2568
2569,Barbarachester,Activo,2569
2570,Michaelview,Activo,2570
2571,Lake Elizabethton,Activo,2571
2572,Karenberg,Activo,2572
2573,Houstonfort,Activo,2573
2574,East Tiffany,Activo,2574
2575,Port Meganton,Activo,2575
2576,West Sandy,Activo,2576
2577,East Conniehaven,Activo,2577
2578,Julianview,Activo,2578
2579,Fernandomouth,Activo,2579
2580,Richardsonberg,Activo,2580
2581,South Angela,Activo,2581
2582,Ianshire,Activo,2582
2583,Joychester,Activo,2583
