nbr_ciu_id,var_ciu_nombre,var_ciu_status,nbr_parro_id
1760,Quito,En vigencia,1760
1761,Quito,En vigencia,1761
1762,Quito,En vigencia,1762
1763,Aloag,En vigencia,1763
1764,Quito,En vigencia,1764
1765,Quito,En vigencia,1765
1766,Quito,En vigencia,1766
1767,Quito,En vigencia,1767
1768,San Miguel De Los Bancos,En vigencia,1768
1769,Cayambe,En vigencia,1769
1770,San Miguel De Los Bancos,En vigencia,1770
1771,San Miguel De Los Bancos,En vigencia,1771
1772,Cayambe,En vigencia,1772
1773,Quito,En vigencia,1773
1774,Aloag,En vigencia,1774
1775,Quito,En vigencia,1775
1776,Quito,En vigencia,1776
1777,Sangolquí,En vigencia,1777
1778,San Miguel De Los Bancos,En vigencia,1778
1779,Quito,En vigencia,1779
1780,Quito,En vigencia,1780
1781,Machachi,En vigencia,1781
1782,Quito,No existe,1782
1783,Quito,En vigencia,1783
1784,Quito,En vigencia,1784
1785,Quito,En vigencia,1785
1786,Quito,En vigencia,1786
1787,Quito,En vigencia,1787
1788,Quito,En vigencia,1788
1789,Quito,En vigencia,1789
1790,Quito,En vigencia,1790
1791,Cayambe,En vigencia,1791
1792,Quito,En vigencia,1792
1793,Aloag,En vigencia,1793
1794,Quito,En vigencia,1794
1795,Quito,En vigencia,1795
1796,Cayambe,En vigencia,1796
1797,Quito,En vigencia,1797
1798,San Miguel De Los Bancos,En vigencia,1798
1799,Quito,En vigencia,1799
1800,Quito,En vigencia,1800
1801,Quito,En vigencia,1801
1802,Machachi,En vigencia,1802
1803,Cayambe,En vigencia,1803
1804,Quito,En vigencia,1804
1805,Quito,En vigencia,1805
1806,San Miguel De Los Bancos,En vigencia,1806
1807,Tabacundo,En vigencia,1807
1808,Quito,En vigencia,1808
1809,Quito,En vigencia,1809
1810,Quito,En vigencia,1810
1811,Quito,En vigencia,1811
1812,Quito,En vigencia,1812
1813,Quito,En vigencia,1813
1814,Aloag,En vigencia,1814
1815,Quito,En vigencia,1815
1816,Quito,En vigencia,1816
1817,Quito,En vigencia,1817
1818,Quito,En vigencia,1818
1819,San Miguel De Los Bancos,En vigencia,1819
1820,Quito,En vigencia,1820
1821,Quito,En vigencia,1821
1822,Quito,En vigencia,1822
1823,Aloag,En vigencia,1823
1824,San Miguel De Los Bancos,En vigencia,1824
1825,Quito,En vigencia,1825
1826,Quito,En vigencia,1826
1827,Quito,En vigencia,1827
1828,Quito,En vigencia,1828
1829,Quito,En vigencia,1829
1830,Quito,En vigencia,1830
1831,Quito,En vigencia,1831
1832,Quito,En vigencia,1832
1833,Quito,En vigencia,1833
1834,Quito,En vigencia,1834
1835,Quito,En vigencia,1835
1836,Tabacundo,En vigencia,1836
1837,Cayambe,En vigencia,1837
1838,Sangolquí,En vigencia,1838
1839,Quito,En vigencia,1839
1840,Quito,En vigencia,1840
1841,Quito,En vigencia,1841
1842,Quito,En vigencia,1842
1843,Quito,En vigencia,1843
1844,Quito,En vigencia,1844
1845,Quito,En vigencia,1845
1846,Quito,En vigencia,1846
1847,Quito,En vigencia,1847
1848,Quito,En vigencia,1848
1849,Quito,En vigencia,1849
1850,Quito,En vigencia,1850
1851,Quito,En vigencia,1851
1852,Quito,En vigencia,1852
1853,Tabacundo,En vigencia,1853
1854,Quito,En vigencia,1854
1855,Quito,En vigencia,1855
1856,Machachi,En vigencia,1856
1857,Quito,En vigencia,1857
1858,Quito,En vigencia,1858
1859,Quito,En vigencia,1859
1860,Quito,En vigencia,1860
1861,Quito,En vigencia,1861
1862,Quito,En vigencia,1862
1863,Quito,En vigencia,1863
1864,Quito,En vigencia,1864
1865,Quito,En vigencia,1865
1866,Machachi,En vigencia,1866
1867,Sangolquí,En vigencia,1867
1868,Quito,En vigencia,1868
1869,San Miguel De Los Bancos,En vigencia,1869
1870,Quito,En vigencia,1870
1871,Quito,En vigencia,1871
1872,Sangolquí,En vigencia,1872
1873,Sangolquí,En vigencia,1873
1874,Sangolquí,En vigencia,1874
1875,Machachi,En vigencia,1875
1876,Sangolquí,En vigencia,1876
1877,Quito,En vigencia,1877
1878,Quito,En vigencia,1878
1879,San Miguel De Los Bancos,En vigencia,1879
1880,Quito,En vigencia,1880
1881,Aloag,En vigencia,1881
1882,Quito,En vigencia,1882
1883,Quito,En vigencia,1883
1884,Quito,En vigencia,1884
1885,Sangolquí,En vigencia,1885
1886,Quito,En vigencia,1886
1887,Cayambe,En vigencia,1887
1888,Cayambe,En vigencia,1888
1889,Sangolquí,En vigencia,1889
1890,Quito,En vigencia,1890
1891,Quito,En vigencia,1891
1892,Quito,En vigencia,1892
1893,Sangolquí,En vigencia,1893
1894,Quito,En vigencia,1894
1895,Aloag,En vigencia,1895
1896,Sangolquí,En vigencia,1896
1897,Quito,En vigencia,1897
1898,Quito,En vigencia,1898
1899,Quito,En vigencia,1899
1900,Quito,En vigencia,1900
1901,Sangolquí,En vigencia,1901
1902,Quito,En vigencia,1902
1903,Quito,En vigencia,1903
1904,San Miguel De Los Bancos,En vigencia,1904
1905,Sangolquí,En vigencia,1905
1906,Quito,No existe,1906
1907,Quito,En vigencia,1907
1908,Quito,En vigencia,1908
1909,Quito,En vigencia,1909
1910,Quito,En vigencia,1910
1911,Quito,En vigencia,1911
1912,Machachi,En vigencia,1912
1913,Quito,En vigencia,1913
1914,Quito,En vigencia,1914
1915,Quito,En vigencia,1915
1916,San Miguel De Los Bancos,En vigencia,1916
1917,Quito,En vigencia,1917
1918,Quito,En vigencia,1918
1919,Quito,En vigencia,1919
1920,Quito,En vigencia,1920
1921,Quito,En vigencia,1921
1922,San Miguel De Los Bancos,En vigencia,1922
1923,Quito,En vigencia,1923
1924,Machachi,En vigencia,1924
1925,Quito,En vigencia,1925
1926,Quito,En vigencia,1926
1927,Quito,En vigencia,1927
1928,Quito,En vigencia,1928
1929,Quito,En vigencia,1929
1930,Tabacundo,En vigencia,1930
1931,Quito,En vigencia,1931
1932,Quito,En vigencia,1932
1933,Quito,En vigencia,1933
1934,Quito,En vigencia,1934
1935,Quito,En vigencia,1935
1936,Quito,En vigencia,1936
1937,Quito,En vigencia,1937
1938,Cayambe,En vigencia,1938
1939,Cayambe,En vigencia,1939
1940,Quito,En vigencia,1940
1941,Quito,En vigencia,1941
1942,Quito,En vigencia,1942
1943,Quito,En vigencia,1943
1944,Quito,En vigencia,1944
1945,Aloag,En vigencia,1945
1946,Quito,En vigencia,1946
1947,Machachi,En vigencia,1947
1948,Quito,En vigencia,1948
1949,Quito,En vigencia,1949
1950,Aloag,En vigencia,1950
1951,Quito,En vigencia,1951
1952,Quito,En vigencia,1952
1953,Quito,En vigencia,1953
1954,San Miguel De Los Bancos,En vigencia,1954
1955,Quito,En vigencia,1955
1956,Quito,En vigencia,1956
1957,Cayambe,En vigencia,1957
1958,San Miguel De Los Bancos,En vigencia,1958
1959,Aloag,En vigencia,1959
1960,Cayambe,En vigencia,1960
1961,Quito,En vigencia,1961
1962,Quito,En vigencia,1962
1963,Quito,En vigencia,1963
1964,Quito,En vigencia,1964
1965,Quito,En vigencia,1965
1966,Quito,En vigencia,1966
1967,Quito,En vigencia,1967
1968,Quito,En vigencia,1968
1969,Cayambe,En vigencia,1969
1970,Cayambe,En vigencia,1970
1971,Quito,En vigencia,1971
1972,Quito,En vigencia,1972
1973,Quito,En vigencia,1973
1974,Quito,En vigencia,1974
1975,Quito,En vigencia,1975
1976,Quito,En vigencia,1976
1977,Quito,En vigencia,1977
1978,Sangolquí,En vigencia,1978
1979,Quito,En vigencia,1979
1980,Quito,En vigencia,1980
1981,Quito,En vigencia,1981
1982,Quito,En vigencia,1982
1983,Quito,En vigencia,1983
1984,Quito,En vigencia,1984
1985,Quito,En vigencia,1985
1986,Aloag,En vigencia,1986
1987,Machachi,En vigencia,1987
1988,Quito,En vigencia,1988
1989,Quito,En vigencia,1989
1990,Quito,En vigencia,1990
1991,Machachi,En vigencia,1991
1992,Quito,En vigencia,1992
1993,Cayambe,En vigencia,1993
1994,Quito,En vigencia,1994
1995,Quito,En vigencia,1995
1996,Quito,En vigencia,1996
1997,Sangolquí,En vigencia,1997
1998,Sangolquí,En vigencia,1998
1999,Quito,En vigencia,1999
2000,Quito,En vigencia,2000
2001,Tabacundo,En vigencia,2001
2002,Cayambe,En vigencia,2002
2003,Quito,En vigencia,2003
2004,Quito,En vigencia,2004
2005,Tabacundo,En vigencia,2005
2006,Sangolquí,En vigencia,2006
2007,Quito,En vigencia,2007
2008,Quito,En vigencia,2008
2009,Quito,En vigencia,2009
2010,Quito,En vigencia,2010
2011,Quito,En vigencia,2011
2012,Quito,En vigencia,2012
2013,Quito,En vigencia,2013
2014,Quito,En vigencia,2014
2015,Quito,En vigencia,2015
2016,Quito,En vigencia,2016
2017,Quito,En vigencia,2017
2018,Aloag,En vigencia,2018
2019,Quito,En vigencia,2019
2020,Machachi,En vigencia,2020
2021,Quito,En vigencia,2021
2022,Quito,En vigencia,2022
2023,Quito,En vigencia,2023
2024,Machachi,En vigencia,2024
2025,Quito,En vigencia,2025
2026,Quito,En vigencia,2026
2027,Quito,En vigencia,2027
2028,Quito,En vigencia,2028
2029,Quito,En vigencia,2029
2030,Aloag,En vigencia,2030
2031,Sangolquí,En vigencia,2031
2032,Sangolquí,En vigencia,2032
2033,San Miguel De Los Bancos,En vigencia,2033
2034,Quito,En vigencia,2034
2035,Quito,En vigencia,2035
2036,Quito,En vigencia,2036
2037,Quito,En vigencia,2037
2038,Sangolquí,En vigencia,2038
2039,Quito,En vigencia,2039
2040,San Miguel De Los Bancos,En vigencia,2040
2041,Quito,En vigencia,2041
2042,Quito,En vigencia,2042
2043,Quito,En vigencia,2043
2044,Quito,En vigencia,2044
2045,Sangolquí,En vigencia,2045
2046,Quito,En vigencia,2046
2047,Quito,En vigencia,2047
2048,Quito,En vigencia,2048
2049,Quito,En vigencia,2049
2050,Quito,En vigencia,2050
2051,Quito,En vigencia,2051
2052,Quito,En vigencia,2052
2053,Quito,En vigencia,2053
2054,Quito,En vigencia,2054
2055,Quito,En vigencia,2055
2056,Quito,En vigencia,2056
2057,Cayambe,En vigencia,2057
2058,Quito,En vigencia,2058
2059,Quito,En vigencia,2059
2060,Quito,En vigencia,2060
2061,Quito,En vigencia,2061
2062,Machachi,En vigencia,2062
2063,Quito,En vigencia,2063
2064,San Miguel De Los Bancos,En vigencia,2064
2065,Quito,En vigencia,2065
2066,Quito,En vigencia,2066
2067,San Miguel De Los Bancos,En vigencia,2067
2068,Quito,En vigencia,2068
2069,Sangolquí,En vigencia,2069
2070,Quito,En vigencia,2070
2071,Cayambe,En vigencia,2071
2072,Quito,En vigencia,2072
2073,Quito,En vigencia,2073
2074,Aloag,En vigencia,2074
2075,Quito,En vigencia,2075
2076,Sangolquí,En vigencia,2076
2077,Quito,En vigencia,2077
2078,Quito,En vigencia,2078
2079,Quito,En vigencia,2079
2080,Quito,En vigencia,2080
2081,Machachi,En vigencia,2081
2082,Quito,En vigencia,2082
2083,Aloag,En vigencia,2083
2084,Machachi,En vigencia,2084
2085,Aloag,En vigencia,2085
2086,Quito,En vigencia,2086
2087,Quito,En vigencia,2087
2088,Sangolquí,En vigencia,2088
2089,Cayambe,En vigencia,2089
2090,Quito,En vigencia,2090
2091,Cayambe,En vigencia,2091
2092,Tabacundo,En vigencia,2092
2093,Cayambe,En vigencia,2093
2094,Quito,En vigencia,2094
2095,Aloag,En vigencia,2095
2096,Quito,En vigencia,2096
2097,San Miguel De Los Bancos,En vigencia,2097
2098,Tabacundo,En vigencia,2098
2099,Quito,En vigencia,2099
2100,Quito,En vigencia,2100
2101,Quito,En vigencia,2101
2102,Quito,En vigencia,2102
2103,Sangolquí,En vigencia,2103
2104,Quito,En vigencia,2104
2105,Quito,En vigencia,2105
2106,Quito,En vigencia,2106
2107,Quito,En vigencia,2107
2108,Quito,En vigencia,2108
2109,Quito,En vigencia,2109
2110,Aloag,En vigencia,2110
2111,San Miguel De Los Bancos,En vigencia,2111
2112,Quito,En vigencia,2112
2113,Quito,En vigencia,2113
2114,Quito,En vigencia,2114
2115,Cayambe,En vigencia,2115
2116,Quito,En vigencia,2116
2117,Quito,En vigencia,2117
2118,Quito,En vigencia,2118
2119,Quito,En vigencia,2119
2120,Quito,En vigencia,2120
2121,Quito,En vigencia,2121
2122,Quito,En vigencia,2122
2123,Quito,En vigencia,2123
2124,San Miguel De Los Bancos,En vigencia,2124
2125,Quito,En vigencia,2125
2126,Quito,En vigencia,2126
2127,Quito,En vigencia,2127
2128,Quito,En vigencia,2128
2129,Quito,En vigencia,2129
2130,Quito,En vigencia,2130
2131,Quito,En vigencia,2131
2132,Quito,En vigencia,2132
2133,Quito,En vigencia,2133
2134,Quito,En vigencia,2134
2135,Quito,En vigencia,2135
2136,Quito,En vigencia,2136
2137,Quito,En vigencia,2137
2138,Quito,En vigencia,2138
2139,Quito,En vigencia,2139
2140,Cayambe,En vigencia,2140
2141,Machachi,En vigencia,2141
2142,Quito,En vigencia,2142
2143,Quito,En vigencia,2143
2144,Quito,En vigencia,2144
2145,Quito,En vigencia,2145
2146,Tabacundo,En vigencia,2146
2147,Quito,En vigencia,2147
2148,Quito,En vigencia,2148
2149,San Miguel De Los Bancos,En vigencia,2149
2150,Sangolquí,En vigencia,2150
2151,Quito,En vigencia,2151
2152,Quito,En vigencia,2152
2153,Quito,En vigencia,2153
2154,Quito,En vigencia,2154
2155,Quito,En vigencia,2155
2156,Quito,En vigencia,2156
2157,Quito,En vigencia,2157
2158,Tabacundo,En vigencia,2158
2159,Quito,En vigencia,2159
2160,Quito,En vigencia,2160
2161,Quito,En vigencia,2161
2162,San Miguel De Los Bancos,En vigencia,2162
2163,Quito,En vigencia,2163
2164,Quito,En vigencia,2164
2165,Tabacundo,En vigencia,2165
2166,Sangolquí,En vigencia,2166
2167,Quito,En vigencia,2167
2168,Tabacundo,En vigencia,2168
2169,Sangolquí,En vigencia,2169
2170,Quito,En vigencia,2170
2171,Quito,En vigencia,2171
2172,Sangolquí,En vigencia,2172
2173,Cayambe,En vigencia,2173
2174,Quito,En vigencia,2174
2175,Quito,En vigencia,2175
2176,Cayambe,En vigencia,2176
2177,Aloag,En vigencia,2177
2178,San Miguel De Los Bancos,En vigencia,2178
2179,Quito,En vigencia,2179
2180,Quito,En vigencia,2180
2181,Sangolquí,En vigencia,2181
2182,Sangolquí,En vigencia,2182
2183,Sangolquí,En vigencia,2183
2184,Cayambe,En vigencia,2184
2185,Quito,En vigencia,2185
2186,Aloag,En vigencia,2186
2187,Aloag,En vigencia,2187
2188,Quito,En vigencia,2188
2189,Quito,En vigencia,2189
2190,San Miguel De Los Bancos,En vigencia,2190
2191,Tabacundo,En vigencia,2191
2192,Quito,En vigencia,2192
2193,Quito,En vigencia,2193
2194,Quito,En vigencia,2194
2195,San Miguel De Los Bancos,En vigencia,2195
2196,Quito,En vigencia,2196
2197,Quito,En vigencia,2197
2198,Quito,En vigencia,2198
2199,Quito,En vigencia,2199
2200,Quito,En vigencia,2200
2201,Sangolquí,En vigencia,2201
2202,Quito,En vigencia,2202
2203,Cayambe,En vigencia,2203
2204,Aloag,En vigencia,2204
2205,Aloag,En vigencia,2205
2206,Quito,En vigencia,2206
2207,Quito,En vigencia,2207
2208,Quito,En vigencia,2208
2209,Quito,En vigencia,2209
2210,Quito,En vigencia,2210
2211,Quito,En vigencia,2211
2212,Quito,En vigencia,2212
2213,Quito,En vigencia,2213
2214,Quito,En vigencia,2214
2215,San Miguel De Los Bancos,En vigencia,2215
2216,Quito,En vigencia,2216
2217,Quito,En vigencia,2217
2218,Quito,En vigencia,2218
2219,Quito,En vigencia,2219
2220,Quito,En vigencia,2220
2221,Quito,En vigencia,2221
2222,Quito,En vigencia,2222
2223,Tabacundo,En vigencia,2223
2224,San Miguel De Los Bancos,En vigencia,2224
2225,Quito,En vigencia,2225
2226,Tabacundo,En vigencia,2226
2227,Quito,En vigencia,2227
2228,Quito,En vigencia,2228
2229,Quito,En vigencia,2229
2230,Quito,En vigencia,2230
2231,Tabacundo,En vigencia,2231
2232,Quito,En vigencia,2232
2233,Quito,En vigencia,2233
2234,Sangolquí,En vigencia,2234
2235,Quito,En vigencia,2235
2236,Quito,En vigencia,2236
2237,Quito,En vigencia,2237
2238,San Miguel De Los Bancos,En vigencia,2238
2239,Quito,En vigencia,2239
2240,Quito,En vigencia,2240
2241,Quito,En vigencia,2241
2242,Quito,En vigencia,2242
2243,Quito,En vigencia,2243
2244,Quito,En vigencia,2244
2245,Quito,En vigencia,2245
2246,Quito,En vigencia,2246
2247,Machachi,En vigencia,2247
2248,Aloag,En vigencia,2248
2249,Quito,En vigencia,2249
2250,Tabacundo,En vigencia,2250
2251,Cayambe,En vigencia,2251
2252,Quito,En vigencia,2252
2253,Quito,En vigencia,2253
2254,Aloag,En vigencia,2254
2255,Tabacundo,En vigencia,2255
2256,Quito,En vigencia,2256
2257,Quito,En vigencia,2257
2258,Quito,En vigencia,2258
2259,Quito,En vigencia,2259
2260,Quito,En vigencia,2260
2261,Quito,En vigencia,2261
2262,Cayambe,En vigencia,2262
2263,Quito,En vigencia,2263
2264,Quito,En vigencia,2264
2265,Quito,En vigencia,2265
2266,Quito,En vigencia,2266
2267,San Miguel De Los Bancos,En vigencia,2267
2268,Aloag,En vigencia,2268
2269,Quito,En vigencia,2269
2270,Quito,En vigencia,2270
2271,Cayambe,En vigencia,2271
2272,Tabacundo,En vigencia,2272
2273,Quito,En vigencia,2273
2274,Quito,En vigencia,2274
2275,Quito,En vigencia,2275
2276,Quito,En vigencia,2276
2277,Quito,En vigencia,2277
2278,Tabacundo,En vigencia,2278
2279,Quito,En vigencia,2279
2280,Quito,En vigencia,2280
2281,Machachi,En vigencia,2281
2282,Machachi,En vigencia,2282
2283,Aloag,En vigencia,2283
2284,Quito,En vigencia,2284
2285,Quito,En vigencia,2285
2286,Quito,En vigencia,2286
2287,Quito,En vigencia,2287
2288,Quito,En vigencia,2288
2289,Quito,En vigencia,2289
2290,Cayambe,En vigencia,2290
2291,San Miguel De Los Bancos,En vigencia,2291
2292,Quito,En vigencia,2292
2293,Quito,En vigencia,2293
2294,Quito,En vigencia,2294
2295,Quito,En vigencia,2295
2296,Quito,En vigencia,2296
2297,Sangolquí,En vigencia,2297
2298,Quito,En vigencia,2298
2299,Tabacundo,En vigencia,2299
2300,Quito,En vigencia,2300
2301,Quito,En vigencia,2301
2302,Quito,En vigencia,2302
2303,Quito,En vigencia,2303
2304,Quito,En vigencia,2304
2305,Quito,En vigencia,2305
2306,Quito,En vigencia,2306
2307,Aloag,En vigencia,2307
2308,Aloag,En vigencia,2308
2309,Quito,En vigencia,2309
2310,Quito,En vigencia,2310
2311,Cayambe,En vigencia,2311
2312,Quito,En vigencia,2312
2313,Quito,En vigencia,2313
2314,Quito,En vigencia,2314
2315,San Miguel De Los Bancos,En vigencia,2315
2316,Quito,En vigencia,2316
2317,Tabacundo,En vigencia,2317
2318,Quito,En vigencia,2318
2319,San Miguel De Los Bancos,En vigencia,2319
2320,Quito,En vigencia,2320
2321,Tabacundo,En vigencia,2321
2322,Quito,En vigencia,2322
2323,Aloag,En vigencia,2323
2324,Quito,En vigencia,2324
2325,Quito,En vigencia,2325
2326,Quito,En vigencia,2326
2327,Quito,En vigencia,2327
2328,San Miguel De Los Bancos,En vigencia,2328
2329,Tabacundo,En vigencia,2329
2330,Quito,No existe,2330
2331,Quito,En vigencia,2331
2332,Quito,En vigencia,2332
2333,Quito,En vigencia,2333
2334,Quito,En vigencia,2334
2335,Aloag,En vigencia,2335
2336,Quito,En vigencia,2336
2337,Quito,En vigencia,2337
2338,Quito,En vigencia,2338
2339,Quito,En vigencia,2339
2340,Quito,En vigencia,2340
2341,Quito,En vigencia,2341
2342,Quito,En vigencia,2342
2343,Sangolquí,En vigencia,2343
2344,Quito,En vigencia,2344
2345,Aloag,En vigencia,2345
2346,Tabacundo,En vigencia,2346
2347,Quito,En vigencia,2347
2348,Quito,En vigencia,2348
2349,Machachi,En vigencia,2349
2350,Sangolquí,En vigencia,2350
2351,Cayambe,En vigencia,2351
2352,Aloag,En vigencia,2352
2353,Tabacundo,En vigencia,2353
2354,Quito,En vigencia,2354
2355,Tabacundo,En vigencia,2355
2356,Quito,En vigencia,2356
2357,Quito,En vigencia,2357
2358,Machachi,En vigencia,2358
2359,Quito,En vigencia,2359
2360,Tabacundo,En vigencia,2360
2361,Quito,En vigencia,2361
2362,Quito,En vigencia,2362
2363,Quito,En vigencia,2363
2364,Quito,En vigencia,2364
2365,Quito,En vigencia,2365
2366,Quito,En vigencia,2366
2367,Quito,En vigencia,2367
2368,Quito,En vigencia,2368
2369,Quito,En vigencia,2369
2370,Machachi,En vigencia,2370
2371,Cayambe,En vigencia,2371
2372,Quito,En vigencia,2372
2373,Quito,En vigencia,2373
2374,Cayambe,En vigencia,2374
2375,Quito,En vigencia,2375
2376,Quito,En vigencia,2376
2377,San Miguel De Los Bancos,En vigencia,2377
2378,Quito,En vigencia,2378
2379,Quito,En vigencia,2379
2380,Quito,En vigencia,2380
2381,Quito,En vigencia,2381
2382,Quito,En vigencia,2382
2383,Quito,En vigencia,2383
2384,Quito,En vigencia,2384
2385,Quito,En vigencia,2385
2386,Cayambe,En vigencia,2386
2387,Tabacundo,En vigencia,2387
2388,Quito,En vigencia,2388
2389,Quito,En vigencia,2389
2390,San Miguel De Los Bancos,En vigencia,2390
2391,Quito,En vigencia,2391
2392,Aloag,En vigencia,2392
2393,Machachi,En vigencia,2393
2394,Quito,En vigencia,2394
2395,Quito,En vigencia,2395
2396,Quito,En vigencia,2396
2397,Quito,En vigencia,2397
2398,Quito,En vigencia,2398
2399,Quito,En vigencia,2399
2400,Quito,En vigencia,2400
2401,Tabacundo,En vigencia,2401
2402,Quito,En vigencia,2402
2403,Quito,En vigencia,2403
2404,Sangolquí,En vigencia,2404
2405,Quito,No existe,2405
2406,Quito,En vigencia,2406
2407,Sangolquí,En vigencia,2407
2408,Cayambe,En vigencia,2408
2409,Quito,En vigencia,2409
2410,Quito,En vigencia,2410
2411,Quito,En vigencia,2411
2412,Quito,En vigencia,2412
2413,Quito,En vigencia,2413
2414,Machachi,En vigencia,2414
2415,Quito,En vigencia,2415
2416,Quito,En vigencia,2416
2417,Quito,En vigencia,2417
2418,Quito,En vigencia,2418
2419,Quito,En vigencia,2419
2420,Quito,En vigencia,2420
2421,Quito,En vigencia,2421
2422,Quito,En vigencia,2422
2423,Quito,En vigencia,2423
2424,Quito,En vigencia,2424
2425,Quito,En vigencia,2425
2426,Quito,En vigencia,2426
2427,Quito,En vigencia,2427
2428,Sangolquí,En vigencia,2428
2429,Cayambe,En vigencia,2429
2430,Quito,En vigencia,2430
2431,Machachi,En vigencia,2431
2432,Quito,En vigencia,2432
2433,Aloag,En vigencia,2433
2434,Quito,En vigencia,2434
2435,Quito,En vigencia,2435
2436,Cayambe,En vigencia,2436
2437,Quito,En vigencia,2437
2438,Quito,En vigencia,2438
2439,Quito,En vigencia,2439
2440,Quito,En vigencia,2440
2441,Aloag,En vigencia,2441
2442,Quito,En vigencia,2442
2443,Tabacundo,En vigencia,2443
2444,Quito,En vigencia,2444
2445,Quito,En vigencia,2445
2446,Quito,En vigencia,2446
2447,Tabacundo,En vigencia,2447
2448,Quito,En vigencia,2448
2449,Cayambe,En vigencia,2449
2450,Quito,En vigencia,2450
2451,Quito,En vigencia,2451
2452,Quito,En vigencia,2452
2453,Quito,En vigencia,2453
2454,San Miguel De Los Bancos,En vigencia,2454
2455,Quito,En vigencia,2455
2456,Quito,En vigencia,2456
2457,Quito,En vigencia,2457
2458,Sangolquí,En vigencia,2458
2459,Aloag,En vigencia,2459
2460,Quito,En vigencia,2460
2461,Quito,En vigencia,2461
2462,Tabacundo,En vigencia,2462
2463,Quito,En vigencia,2463
2464,Quito,En vigencia,2464
2465,Cayambe,En vigencia,2465
2466,Quito,En vigencia,2466
2467,Quito,En vigencia,2467
2468,Aloag,En vigencia,2468
2469,Tabacundo,En vigencia,2469
2470,Quito,En vigencia,2470
2471,Quito,En vigencia,2471
2472,Machachi,En vigencia,2472
2473,Quito,En vigencia,2473
2474,Quito,En vigencia,2474
2475,Quito,En vigencia,2475
2476,Sangolquí,En vigencia,2476
2477,Sangolquí,En vigencia,2477
2478,Quito,En vigencia,2478
2479,Quito,En vigencia,2479
2480,Quito,En vigencia,2480
2481,Quito,En vigencia,2481
2482,Cayambe,En vigencia,2482
2483,Quito,En vigencia,2483
2484,Sangolquí,En vigencia,2484
2485,Sangolquí,En vigencia,2485
2486,Quito,En vigencia,2486
2487,Tabacundo,En vigencia,2487
2488,Quito,En vigencia,2488
2489,Quito,En vigencia,2489
2490,Quito,En vigencia,2490
2491,Cayambe,En vigencia,2491
2492,Cayambe,En vigencia,2492
2493,Quito,En vigencia,2493
2494,Quito,En vigencia,2494
2495,Quito,En vigencia,2495
2496,Quito,En vigencia,2496
2497,Quito,En vigencia,2497
2498,Tabacundo,En vigencia,2498
2499,Machachi,En vigencia,2499
2500,Quito,En vigencia,2500
2501,Quito,En vigencia,2501
2502,Tabacundo,En vigencia,2502
2503,Quito,En vigencia,2503
2504,Quito,En vigencia,2504
2505,Quito,En vigencia,2505
2506,Quito,En vigencia,2506
2507,Quito,No existe,2507
2508,Quito,En vigencia,2508
2509,Quito,En vigencia,2509
2510,Quito,En vigencia,2510
2511,Cayambe,En vigencia,2511
2512,Quito,En vigencia,2512
2513,Quito,En vigencia,2513
2514,Tabacundo,En vigencia,2514
2515,Quito,En vigencia,2515
2516,Cayambe,No existe,2516
2517,Quito,En vigencia,2517
2518,Quito,En vigencia,2518
2519,Quito,En vigencia,2519
2520,Quito,En vigencia,2520
2521,Quito,En vigencia,2521
2522,San Miguel De Los Bancos,En vigencia,2522
2523,Quito,En vigencia,2523
2524,Aloag,En vigencia,2524
2525,Aloag,En vigencia,2525
2526,Quito,En vigencia,2526
2527,Quito,En vigencia,2527
2528,San Miguel De Los Bancos,En vigencia,2528
2529,Quito,En vigencia,2529
2530,Quito,En vigencia,2530
2531,Quito,En vigencia,2531
2532,Machachi,En vigencia,2532
2533,Quito,En vigencia,2533
2534,Quito,En vigencia,2534
2535,Tabacundo,En vigencia,2535
2536,San Miguel De Los Bancos,En vigencia,2536
2537,Sangolquí,En vigencia,2537
2538,Quito,En vigencia,2538
2539,San Miguel De Los Bancos,En vigencia,2539
2540,San Miguel De Los Bancos,En vigencia,2540
2541,Quito,En vigencia,2541
2542,Quito,En vigencia,2542
2543,Quito,En vigencia,2543
2544,San Miguel De Los Bancos,En vigencia,2544
2545,Aloag,En vigencia,2545
2546,Cayambe,En vigencia,2546
2547,Aloag,No existe,2547
2548,Machachi,En vigencia,2548
2549,Aloag,En vigencia,2549
2550,Quito,En vigencia,2550
2551,Tabacundo,En vigencia,2551
2552,Cayambe,En vigencia,2552
2553,Quito,En vigencia,2553
2554,Quito,En vigencia,2554
2555,Quito,En vigencia,2555
2556,Quito,En vigencia,2556
2557,Quito,En vigencia,2557
2558,Sangolquí,En vigencia,2558
2559,Quito,En vigencia,2559
2560,Quito,En vigencia,2560
2561,Tabacundo,En vigencia,2561
2562,Tabacundo,En vigencia,2562
2563,Quito,En vigencia,2563
2564,Quito,En vigencia,2564
2565,Quito,No existe,2565
2566,Quito,En vigencia,2566
2567,Quito,En vigencia,2567
2568,Quito,En vigencia,2568
2569,Machachi,En vigencia,2569
2570,Quito,En vigencia,2570
2571,Quito,En vigencia,2571
2572,Tabacundo,En vigencia,2572
2573,Tabacundo,En vigencia,2573
2574,Quito,En vigencia,2574
2575,Quito,En vigencia,2575
2576,Quito,En vigencia,2576
2577,Quito,En vigencia,2577
2578,Quito,En vigencia,2578
2579,Sangolquí,En vigencia,2579
2580,Quito,En vigencia,2580
