nbr_parro_id,var_parro_nombre,var_parro_status,nbr_can_id
2533,Guamaní,En vigencia,2533
2534,Centro Histórico,En vigencia,2534
2535,La Libertad,En vigencia,2535
2536,La Libertad,En vigencia,2536
2537,Centro Histórico,En vigencia,2537
2538,Cotocollao,En vigencia,2538
2539,La Libertad,En vigencia,2539
2540,La Ecuatoriana,En vigencia,2540
2541,Centro Histórico,En vigencia,2541
2542,Centro Histórico,En vigencia,2542
2543,La Libertad,En vigencia,2543
2544,Centro Histórico,En vigencia,2544
2545,Centro Histórico,En vigencia,2545
2546,La Libertad,En vigencia,2546
2547,La Libertad,En vigencia,2547
2548,Turubamba,En vigencia,2548
2549,Centro Histórico,En vigencia,2549
2550,Guamaní,En vigencia,2550
2551,La Libertad,En vigencia,2551
2552,Centro Histórico,En vigencia,2552
2553,La Libertad,En vigencia,2553
2554,San Juan,En vigencia,2554
2555,Chillogallo,En vigencia,2555
2556,Iñaquito,En vigencia,2556
2557,Centro Histórico,En vigencia,2557
2558,Centro Histórico,En vigencia,2558
2559,Centro Histórico,En vigencia,2559
2560,La Libertad,En vigencia,2560
2561,La Libertad,En vigencia,2561
2562,La Libertad,En vigencia,2562
2563,La Libertad,En vigencia,2563
2564,La Libertad,En vigencia,2564
2565,Chillogallo,En vigencia,2565
2566,Centro Histórico,En vigencia,2566
2567,Itchimbía,En vigencia,2567
2568,Centro Histórico,En vigencia,2568
2569,Carcelén,En vigencia,2569
2570,Centro Histórico,En vigencia,2570
2571,La Libertad,No existe,2571
2572,Centro Histórico,En vigencia,2572
2573,Jipijapa,En vigencia,2573
2574,Centro Histórico,En vigencia,2574
2575,La Libertad,En vigencia,2575
2576,El Inca,En vigencia,2576
2577,Centro Histórico,En vigencia,2577
2578,La Ecuatoriana,En vigencia,2578
2579,Centro Histórico,En vigencia,2579
2580,Centro Histórico,En vigencia,2580
2581,Centro Histórico,En vigencia,2581
2582,La Libertad,En vigencia,2582
2583,Centro Histórico,En vigencia,2583
2584,La Libertad,En vigencia,2584
2585,La Libertad,En vigencia,2585
2586,Centro Histórico,En vigencia,2586
2587,La Libertad,En vigencia,2587
2588,La Libertad,En vigencia,2588
2589,La Libertad,En vigencia,2589
2590,La Libertad,En vigencia,2590
2591,La Libertad,En vigencia,2591
2592,Centro Histórico,En vigencia,2592
2593,Quitumbe,En vigencia,2593
2594,Centro Histórico,En vigencia,2594
2595,Chilibulo,En vigencia,2595
2596,La Libertad,En vigencia,2596
2597,La Libertad,En vigencia,2597
2598,Jipijapa,En vigencia,2598
2599,Centro Histórico,En vigencia,2599
2600,La Libertad,En vigencia,2600
2601,La Libertad,En vigencia,2601
2602,Centro Histórico,En vigencia,2602
2603,La Libertad,En vigencia,2603
2604,Quitumbe,En vigencia,2604
2605,Centro Histórico,En vigencia,2605
2606,La Libertad,En vigencia,2606
2607,La Libertad,En vigencia,2607
2608,Centro Histórico,En vigencia,2608
2609,Centro Histórico,En vigencia,2609
2610,La Libertad,En vigencia,2610
2611,Centro Histórico,En vigencia,2611
2612,La Libertad,En vigencia,2612
2613,La Libertad,En vigencia,2613
2614,Centro Histórico,En vigencia,2614
2615,La Libertad,En vigencia,2615
2616,Centro Histórico,En vigencia,2616
2617,Iñaquito,En vigencia,2617
2618,Centro Histórico,En vigencia,2618
2619,Centro Histórico,En vigencia,2619
2620,Centro Histórico,En vigencia,2620
2621,La Libertad,En vigencia,2621
2622,La Mena,En vigencia,2622
2623,Centro Histórico,En vigencia,2623
2624,La Libertad,En vigencia,2624
2625,Kennedy,En vigencia,2625
2626,La Ferroviaria,En vigencia,2626
2627,La Libertad,En vigencia,2627
2628,La Libertad,En vigencia,2628
2629,Centro Histórico,En vigencia,2629
2630,La Mena,En vigencia,2630
2631,Centro Histórico,En vigencia,2631
2632,La Libertad,En vigencia,2632
2633,La Mena,En vigencia,2633
2634,Iñaquito,En vigencia,2634
2635,La Libertad,En vigencia,2635
2636,Centro Histórico,En vigencia,2636
2637,Solanda,En vigencia,2637
2638,La Libertad,En vigencia,2638
2639,La Libertad,En vigencia,2639
2640,La Libertad,En vigencia,2640
2641,Iñaquito,En vigencia,2641
2642,La Libertad,En vigencia,2642
2643,La Libertad,En vigencia,2643
2644,Centro Histórico,En vigencia,2644
2645,Centro Histórico,En vigencia,2645
2646,Centro Histórico,En vigencia,2646
2647,Centro Histórico,No existe,2647
2648,La Libertad,En vigencia,2648
2649,La Libertad,En vigencia,2649
2650,Centro Histórico,En vigencia,2650
2651,La Libertad,En vigencia,2651
2652,Centro Histórico,En vigencia,2652
2653,Belisario Quevedo,En vigencia,2653
2654,La Libertad,En vigencia,2654
2655,Centro Histórico,En vigencia,2655
2656,El Inca,En vigencia,2656
2657,Quitumbe,En vigencia,2657
2658,Magdalena,En vigencia,2658
2659,Centro Histórico,En vigencia,2659
2660,San Juan,En vigencia,2660
2661,La Libertad,En vigencia,2661
2662,Centro Histórico,En vigencia,2662
2663,Centro Histórico,En vigencia,2663
2664,Concepción,En vigencia,2664
2665,Centro Histórico,En vigencia,2665
2666,La Libertad,En vigencia,2666
2667,La Libertad,En vigencia,2667
2668,Centro Histórico,En vigencia,2668
2669,La Libertad,En vigencia,2669
2670,Centro Histórico,En vigencia,2670
2671,Magdalena,En vigencia,2671
2672,Centro Histórico,En vigencia,2672
2673,Carcelén,En vigencia,2673
2674,Cochapamba,En vigencia,2674
2675,La Libertad,En vigencia,2675
2676,Ponceano,En vigencia,2676
2677,La Libertad,En vigencia,2677
2678,Centro Histórico,En vigencia,2678
2679,Centro Histórico,En vigencia,2679
2680,Centro Histórico,En vigencia,2680
2681,Centro Histórico,En vigencia,2681
2682,Solanda,En vigencia,2682
2683,La Libertad,En vigencia,2683
2684,Centro Histórico,En vigencia,2684
2685,Centro Histórico,En vigencia,2685
2686,Centro Histórico,En vigencia,2686
2687,La Libertad,En vigencia,2687
2688,Rumipamba,En vigencia,2688
2689,Centro Histórico,En vigencia,2689
2690,Centro Histórico,En vigencia,2690
2691,Centro Histórico,En vigencia,2691
2692,La Libertad,En vigencia,2692
2693,Centro Histórico,En vigencia,2693
2694,Centro Histórico,En vigencia,2694
2695,La Argelia,En vigencia,2695
2696,La Libertad,En vigencia,2696
2697,La Ferroviaria,En vigencia,2697
2698,Itchimbía,En vigencia,2698
2699,Chillogallo,En vigencia,2699
2700,Belisario Quevedo,En vigencia,2700
2701,Centro Histórico,En vigencia,2701
2702,Centro Histórico,En vigencia,2702
2703,La Libertad,En vigencia,2703
2704,Centro Histórico,En vigencia,2704
2705,Centro Histórico,En vigencia,2705
2706,Centro Histórico,En vigencia,2706
2707,La Libertad,En vigencia,2707
2708,Centro Histórico,En vigencia,2708
2709,Centro Histórico,En vigencia,2709
2710,Kennedy,En vigencia,2710
2711,La Libertad,En vigencia,2711
2712,Centro Histórico,En vigencia,2712
2713,Centro Histórico,En vigencia,2713
2714,Centro Histórico,En vigencia,2714
2715,La Libertad,En vigencia,2715
2716,La Libertad,En vigencia,2716
2717,Mariscal Sucre,En vigencia,2717
2718,La Ecuatoriana,En vigencia,2718
2719,La Ecuatoriana,En vigencia,2719
2720,La Libertad,En vigencia,2720
2721,Centro Histórico,En vigencia,2721
2722,Itchimbía,En vigencia,2722
2723,El Condado,En vigencia,2723
2724,Centro Histórico,En vigencia,2724
2725,La Ecuatoriana,En vigencia,2725
2726,La Libertad,En vigencia,2726
2727,Centro Histórico,En vigencia,2727
2728,Centro Histórico,En vigencia,2728
2729,Centro Histórico,En vigencia,2729
2730,La Libertad,En vigencia,2730
2731,Guamaní,En vigencia,2731
2732,La Libertad,En vigencia,2732
2733,Centro Histórico,En vigencia,2733
2734,La Libertad,En vigencia,2734
2735,Cotocollao,En vigencia,2735
2736,La Ecuatoriana,En vigencia,2736
2737,San Juan,En vigencia,2737
2738,Centro Histórico,En vigencia,2738
2739,La Libertad,En vigencia,2739
2740,Rumipamba,En vigencia,2740
2741,Centro Histórico,En vigencia,2741
2742,Centro Histórico,En vigencia,2742
2743,Centro Histórico,En vigencia,2743
2744,Centro Histórico,En vigencia,2744
2745,La Libertad,En vigencia,2745
2746,Centro Histórico,En vigencia,2746
2747,Mariscal Sucre,En vigencia,2747
2748,La Libertad,En vigencia,2748
2749,Mariscal Sucre,En vigencia,2749
2750,Centro Histórico,En vigencia,2750
2751,Rumipamba,En vigencia,2751
2752,Centro Histórico,En vigencia,2752
2753,La Libertad,En vigencia,2753
2754,Itchimbía,En vigencia,2754
2755,San Juan,En vigencia,2755
2756,Centro Histórico,En vigencia,2756
2757,La Libertad,En vigencia,2757
2758,Centro Histórico,En vigencia,2758
2759,Centro Histórico,En vigencia,2759
2760,Centro Histórico,En vigencia,2760
2761,Comité Pueblo,En vigencia,2761
2762,La Ferroviaria,En vigencia,2762
2763,Carcelén,En vigencia,2763
2764,Centro Histórico,En vigencia,2764
2765,Jipijapa,En vigencia,2765
2766,Centro Histórico,En vigencia,2766
2767,Centro Histórico,En vigencia,2767
2768,La Libertad,En vigencia,2768
2769,La Libertad,En vigencia,2769
2770,Centro Histórico,En vigencia,2770
2771,Centro Histórico,En vigencia,2771
2772,Centro Histórico,En vigencia,2772
2773,Centro Histórico,En vigencia,2773
2774,Centro Histórico,En vigencia,2774
2775,San Bartolo,En vigencia,2775
2776,Jipijapa,En vigencia,2776
2777,La Libertad,En vigencia,2777
2778,La Libertad,En vigencia,2778
2779,La Libertad,En vigencia,2779
2780,La Libertad,En vigencia,2780
2781,La Libertad,En vigencia,2781
2782,Centro Histórico,En vigencia,2782
2783,La Libertad,En vigencia,2783
2784,La Argelia,En vigencia,2784
2785,El Inca,En vigencia,2785
2786,La Libertad,En vigencia,2786
2787,Jipijapa,En vigencia,2787
2788,Centro Histórico,En vigencia,2788
2789,Centro Histórico,En vigencia,2789
2790,La Libertad,En vigencia,2790
2791,La Libertad,En vigencia,2791
2792,Jipijapa,En vigencia,2792
2793,Centro Histórico,En vigencia,2793
2794,San Juan,En vigencia,2794
2795,Cochapamba,En vigencia,2795
2796,Centro Histórico,En vigencia,2796
2797,La Libertad,En vigencia,2797
2798,La Libertad,En vigencia,2798
2799,La Libertad,En vigencia,2799
2800,Belisario Quevedo,En vigencia,2800
2801,Turubamba,En vigencia,2801
2802,La Libertad,En vigencia,2802
2803,Centro Histórico,En vigencia,2803
2804,Centro Histórico,En vigencia,2804
2805,Puengasí,En vigencia,2805
2806,Centro Histórico,En vigencia,2806
2807,La Libertad,En vigencia,2807
2808,Centro Histórico,En vigencia,2808
2809,Turubamba,En vigencia,2809
2810,Centro Histórico,En vigencia,2810
2811,La Libertad,En vigencia,2811
2812,Jipijapa,En vigencia,2812
2813,Iñaquito,En vigencia,2813
2814,La Libertad,En vigencia,2814
2815,La Libertad,En vigencia,2815
2816,Centro Histórico,En vigencia,2816
2817,Centro Histórico,En vigencia,2817
2818,Belisario Quevedo,En vigencia,2818
2819,La Libertad,En vigencia,2819
2820,Centro Histórico,En vigencia,2820
2821,La Libertad,En vigencia,2821
2822,La Libertad,En vigencia,2822
2823,El Condado,En vigencia,2823
2824,La Libertad,En vigencia,2824
2825,Centro Histórico,En vigencia,2825
2826,La Libertad,En vigencia,2826
2827,El Inca,En vigencia,2827
2828,La Libertad,En vigencia,2828
2829,Mariscal Sucre,En vigencia,2829
2830,La Libertad,En vigencia,2830
2831,Centro Histórico,En vigencia,2831
2832,Centro Histórico,En vigencia,2832
2833,Centro Histórico,En vigencia,2833
2834,La Argelia,En vigencia,2834
2835,La Libertad,En vigencia,2835
2836,Centro Histórico,En vigencia,2836
2837,La Libertad,En vigencia,2837
2838,Centro Histórico,En vigencia,2838
2839,Centro Histórico,No existe,2839
2840,Centro Histórico,En vigencia,2840
2841,La Mena,En vigencia,2841
2842,La Libertad,En vigencia,2842
2843,Centro Histórico,En vigencia,2843
2844,La Libertad,En vigencia,2844
2845,La Ecuatoriana,En vigencia,2845
2846,La Argelia,En vigencia,2846
2847,San Juan,En vigencia,2847
2848,La Libertad,En vigencia,2848
2849,Carcelén,En vigencia,2849
2850,Centro Histórico,En vigencia,2850
2851,La Libertad,En vigencia,2851
2852,El Condado,En vigencia,2852
2853,Centro Histórico,En vigencia,2853
2854,La Libertad,En vigencia,2854
2855,Centro Histórico,En vigencia,2855
2856,Centro Histórico,En vigencia,2856
2857,Centro Histórico,En vigencia,2857
2858,Centro Histórico,En vigencia,2858
2859,Magdalena,En vigencia,2859
2860,La Libertad,En vigencia,2860
2861,Centro Histórico,No existe,2861
2862,La Libertad,En vigencia,2862
2863,La Ferroviaria,En vigencia,2863
2864,La Libertad,En vigencia,2864
2865,La Libertad,En vigencia,2865
2866,La Libertad,En vigencia,2866
2867,La Libertad,En vigencia,2867
2868,Centro Histórico,No existe,2868
2869,Centro Histórico,En vigencia,2869
2870,Jipijapa,En vigencia,2870
2871,Centro Histórico,En vigencia,2871
2872,Magdalena,En vigencia,2872
2873,Centro Histórico,En vigencia,2873
2874,La Libertad,En vigencia,2874
2875,La Libertad,En vigencia,2875
2876,La Libertad,En vigencia,2876
2877,Solanda,En vigencia,2877
2878,Centro Histórico,En vigencia,2878
2879,Centro Histórico,En vigencia,2879
2880,Jipijapa,En vigencia,2880
2881,Turubamba,En vigencia,2881
2882,Centro Histórico,En vigencia,2882
2883,La Libertad,En vigencia,2883
2884,La Libertad,En vigencia,2884
2885,La Libertad,En vigencia,2885
2886,Turubamba,En vigencia,2886
2887,Cochapamba,No existe,2887
2888,Centro Histórico,En vigencia,2888
2889,Centro Histórico,En vigencia,2889
2890,Quitumbe,En vigencia,2890
2891,Iñaquito,En vigencia,2891
2892,Centro Histórico,En vigencia,2892
2893,Ponceano,En vigencia,2893
2894,Centro Histórico,En vigencia,2894
2895,La Libertad,En vigencia,2895
2896,Quitumbe,En vigencia,2896
2897,Centro Histórico,En vigencia,2897
2898,Centro Histórico,En vigencia,2898
2899,Iñaquito,En vigencia,2899
2900,La Libertad,En vigencia,2900
2901,La Libertad,En vigencia,2901
2902,Solanda,En vigencia,2902
2903,Centro Histórico,En vigencia,2903
2904,Guamaní,En vigencia,2904
2905,Itchimbía,En vigencia,2905
2906,Carcelén,En vigencia,2906
2907,Centro Histórico,En vigencia,2907
2908,La Libertad,En vigencia,2908
2909,La Libertad,En vigencia,2909
2910,San Juan,En vigencia,2910
2911,Centro Histórico,En vigencia,2911
2912,Centro Histórico,En vigencia,2912
2913,Centro Histórico,En vigencia,2913
2914,El Inca,En vigencia,2914
2915,La Libertad,En vigencia,2915
2916,Centro Histórico,En vigencia,2916
2917,La Libertad,En vigencia,2917
2918,Centro Histórico,En vigencia,2918
2919,Centro Histórico,En vigencia,2919
2920,Quitumbe,En vigencia,2920
2921,Centro Histórico,En vigencia,2921
2922,La Libertad,En vigencia,2922
2923,La Libertad,En vigencia,2923
2924,Rumipamba,En vigencia,2924
2925,Centro Histórico,En vigencia,2925
2926,La Argelia,En vigencia,2926
2927,La Libertad,En vigencia,2927
2928,La Mena,En vigencia,2928
2929,Centro Histórico,En vigencia,2929
2930,La Libertad,En vigencia,2930
2931,La Libertad,En vigencia,2931
2932,La Libertad,En vigencia,2932
2933,Centro Histórico,En vigencia,2933
2934,Puengasí,En vigencia,2934
2935,Centro Histórico,En vigencia,2935
2936,Guamaní,En vigencia,2936
2937,Centro Histórico,En vigencia,2937
2938,Centro Histórico,En vigencia,2938
2939,La Libertad,En vigencia,2939
2940,Centro Histórico,En vigencia,2940
2941,La Libertad,En vigencia,2941
2942,Belisario Quevedo,En vigencia,2942
2943,Centro Histórico,En vigencia,2943
2944,Cotocollao,En vigencia,2944
2945,El Condado,En vigencia,2945
2946,La Libertad,En vigencia,2946
2947,Centro Histórico,En vigencia,2947
2948,Centro Histórico,En vigencia,2948
2949,La Libertad,En vigencia,2949
2950,Centro Histórico,En vigencia,2950
2951,Centro Histórico,En vigencia,2951
2952,Centro Histórico,En vigencia,2952
2953,La Libertad,En vigencia,2953
2954,Concepción,En vigencia,2954
2955,La Libertad,En vigencia,2955
2956,Chilibulo,En vigencia,2956
2957,La Libertad,En vigencia,2957
2958,La Libertad,En vigencia,2958
2959,La Libertad,En vigencia,2959
2960,La Libertad,En vigencia,2960
2961,Rumipamba,En vigencia,2961
2962,Chilibulo,En vigencia,2962
2963,Rumipamba,En vigencia,2963
2964,Comité Pueblo,En vigencia,2964
2965,La Libertad,En vigencia,2965
2966,Guamaní,En vigencia,2966
2967,Comité Pueblo,En vigencia,2967
2968,La Libertad,En vigencia,2968
2969,La Libertad,En vigencia,2969
2970,Centro Histórico,En vigencia,2970
2971,La Libertad,En vigencia,2971
2972,Centro Histórico,En vigencia,2972
2973,Chilibulo,En vigencia,2973
2974,Centro Histórico,En vigencia,2974
2975,Centro Histórico,En vigencia,2975
2976,Centro Histórico,En vigencia,2976
2977,Ponceano,En vigencia,2977
2978,Chillogallo,En vigencia,2978
2979,Centro Histórico,En vigencia,2979
2980,Puengasí,En vigencia,2980
2981,La Libertad,En vigencia,2981
2982,Centro Histórico,En vigencia,2982
2983,Chimbacalle,En vigencia,2983
2984,La Libertad,En vigencia,2984
2985,Centro Histórico,En vigencia,2985
2986,Centro Histórico,En vigencia,2986
2987,Centro Histórico,En vigencia,2987
2988,Centro Histórico,En vigencia,2988
2989,Ponceano,No existe,2989
2990,La Libertad,En vigencia,2990
2991,Centro Histórico,En vigencia,2991
2992,Cotocollao,En vigencia,2992
2993,Centro Histórico,En vigencia,2993
2994,La Libertad,En vigencia,2994
2995,La Libertad,En vigencia,2995
2996,Centro Histórico,En vigencia,2996
2997,Iñaquito,En vigencia,2997
2998,Centro Histórico,No existe,2998
2999,Centro Histórico,En vigencia,2999
3000,Chilibulo,En vigencia,3000
3001,Centro Histórico,En vigencia,3001
3002,Centro Histórico,En vigencia,3002
3003,Centro Histórico,En vigencia,3003
3004,Comité Pueblo,En vigencia,3004
3005,Solanda,En vigencia,3005
3006,Centro Histórico,En vigencia,3006
3007,La Libertad,En vigencia,3007
3008,Centro Histórico,En vigencia,3008
3009,La Libertad,En vigencia,3009
3010,Centro Histórico,En vigencia,3010
3011,Chillogallo,En vigencia,3011
3012,La Libertad,En vigencia,3012
3013,Centro Histórico,En vigencia,3013
3014,Centro Histórico,En vigencia,3014
3015,La Libertad,En vigencia,3015
3016,La Libertad,En vigencia,3016
3017,Centro Histórico,En vigencia,3017
3018,Centro Histórico,En vigencia,3018
3019,Centro Histórico,En vigencia,3019
3020,Centro Histórico,En vigencia,3020
3021,La Libertad,En vigencia,3021
3022,Jipijapa,En vigencia,3022
3023,Chimbacalle,En vigencia,3023
3024,El Condado,En vigencia,3024
3025,Centro Histórico,En vigencia,3025
3026,Comité Pueblo,En vigencia,3026
3027,Centro Histórico,En vigencia,3027
3028,Centro Histórico,En vigencia,3028
3029,Itchimbía,En vigencia,3029
3030,La Ecuatoriana,En vigencia,3030
3031,Centro Histórico,En vigencia,3031
3032,Chillogallo,En vigencia,3032
3033,La Libertad,En vigencia,3033
3034,Centro Histórico,No existe,3034
3035,Quitumbe,En vigencia,3035
3036,La Libertad,En vigencia,3036
3037,Cochapamba,En vigencia,3037
3038,Rumipamba,En vigencia,3038
3039,La Libertad,No existe,3039
3040,Centro Histórico,En vigencia,3040
3041,La Libertad,En vigencia,3041
3042,La Libertad,En vigencia,3042
3043,Kennedy,En vigencia,3043
3044,La Libertad,En vigencia,3044
3045,Carcelén,En vigencia,3045
3046,La Libertad,En vigencia,3046
3047,Centro Histórico,En vigencia,3047
3048,La Libertad,En vigencia,3048
3049,La Libertad,En vigencia,3049
3050,Centro Histórico,En vigencia,3050
3051,Centro Histórico,En vigencia,3051
3052,Centro Histórico,En vigencia,3052
3053,Kennedy,En vigencia,3053
3054,La Mena,En vigencia,3054
3055,Cotocollao,En vigencia,3055
3056,La Ecuatoriana,En vigencia,3056
3057,Centro Histórico,En vigencia,3057
3058,La Libertad,En vigencia,3058
3059,Centro Histórico,En vigencia,3059
3060,Cotocollao,En vigencia,3060
3061,La Libertad,No existe,3061
3062,La Libertad,En vigencia,3062
3063,La Libertad,En vigencia,3063
3064,La Libertad,En vigencia,3064
3065,Centro Histórico,En vigencia,3065
3066,Jipijapa,En vigencia,3066
3067,Belisario Quevedo,En vigencia,3067
3068,La Ecuatoriana,En vigencia,3068
3069,La Libertad,En vigencia,3069
3070,Centro Histórico,En vigencia,3070
3071,La Libertad,En vigencia,3071
3072,Jipijapa,En vigencia,3072
3073,Centro Histórico,En vigencia,3073
3074,Quitumbe,En vigencia,3074
3075,San Juan,En vigencia,3075
3076,Centro Histórico,En vigencia,3076
3077,La Libertad,En vigencia,3077
3078,Centro Histórico,En vigencia,3078
3079,La Libertad,En vigencia,3079
3080,La Libertad,En vigencia,3080
3081,Centro Histórico,En vigencia,3081
3082,Centro Histórico,En vigencia,3082
3083,Centro Histórico,En vigencia,3083
3084,Itchimbía,En vigencia,3084
3085,La Libertad,En vigencia,3085
3086,Centro Histórico,En vigencia,3086
3087,Itchimbía,En vigencia,3087
3088,Solanda,En vigencia,3088
3089,Mariscal Sucre,En vigencia,3089
3090,La Libertad,En vigencia,3090
3091,Rumipamba,En vigencia,3091
3092,El Inca,En vigencia,3092
3093,La Libertad,En vigencia,3093
3094,Solanda,En vigencia,3094
3095,La Libertad,En vigencia,3095
3096,La Libertad,En vigencia,3096
3097,La Argelia,En vigencia,3097
3098,Chimbacalle,En vigencia,3098
3099,La Libertad,En vigencia,3099
3100,La Libertad,En vigencia,3100
3101,Centro Histórico,En vigencia,3101
3102,Centro Histórico,No existe,3102
3103,Centro Histórico,En vigencia,3103
3104,Solanda,En vigencia,3104
3105,Centro Histórico,En vigencia,3105
3106,Solanda,En vigencia,3106
3107,Concepción,En vigencia,3107
3108,La Libertad,En vigencia,3108
3109,La Ferroviaria,En vigencia,3109
3110,La Libertad,En vigencia,3110
3111,Centro Histórico,En vigencia,3111
3112,Puengasí,En vigencia,3112
3113,Centro Histórico,En vigencia,3113
3114,La Libertad,En vigencia,3114
3115,Centro Histórico,En vigencia,3115
3116,La Libertad,En vigencia,3116
3117,La Libertad,En vigencia,3117
3118,Centro Histórico,En vigencia,3118
3119,El Condado,En vigencia,3119
3120,Centro Histórico,En vigencia,3120
3121,Centro Histórico,En vigencia,3121
3122,La Libertad,En vigencia,3122
3123,La Libertad,En vigencia,3123
3124,La Libertad,En vigencia,3124
3125,San Juan,En vigencia,3125
3126,Chillogallo,En vigencia,3126
3127,Centro Histórico,En vigencia,3127
3128,La Libertad,En vigencia,3128
3129,La Libertad,En vigencia,3129
3130,La Libertad,En vigencia,3130
3131,Centro Histórico,En vigencia,3131
3132,La Libertad,En vigencia,3132
3133,La Libertad,En vigencia,3133
3134,La Libertad,En vigencia,3134
3135,Puengasí,En vigencia,3135
3136,Centro Histórico,En vigencia,3136
3137,Comité Pueblo,En vigencia,3137
3138,La Libertad,En vigencia,3138
3139,La Libertad,En vigencia,3139
3140,Comité Pueblo,No existe,3140
3141,Cotocollao,En vigencia,3141
3142,Chillogallo,En vigencia,3142
3143,San Bartolo,En vigencia,3143
3144,La Libertad,En vigencia,3144
3145,Centro Histórico,En vigencia,3145
3146,La Argelia,En vigencia,3146
3147,Puengasí,En vigencia,3147
3148,La Libertad,En vigencia,3148
3149,Centro Histórico,En vigencia,3149
3150,Centro Histórico,En vigencia,3150
3151,La Libertad,En vigencia,3151
3152,La Libertad,En vigencia,3152
3153,Centro Histórico,En vigencia,3153
3154,Centro Histórico,En vigencia,3154
3155,Puengasí,En vigencia,3155
3156,La Libertad,En vigencia,3156
3157,Centro Histórico,En vigencia,3157
3158,Centro Histórico,En vigencia,3158
3159,Magdalena,No existe,3159
3160,Centro Histórico,En vigencia,3160
3161,La Libertad,En vigencia,3161
3162,Centro Histórico,En vigencia,3162
3163,La Libertad,En vigencia,3163
3164,Cotocollao,En vigencia,3164
3165,La Ecuatoriana,En vigencia,3165
3166,Centro Histórico,En vigencia,3166
3167,La Libertad,En vigencia,3167
3168,La Libertad,En vigencia,3168
3169,Centro Histórico,En vigencia,3169
3170,La Libertad,En vigencia,3170
3171,La Libertad,En vigencia,3171
3172,Chilibulo,En vigencia,3172
3173,Centro Histórico,En vigencia,3173
3174,El Inca,En vigencia,3174
3175,Chilibulo,En vigencia,3175
3176,La Libertad,En vigencia,3176
3177,San Juan,En vigencia,3177
3178,Carcelén,En vigencia,3178
3179,La Libertad,En vigencia,3179
3180,Centro Histórico,En vigencia,3180
3181,Centro Histórico,En vigencia,3181
3182,Centro Histórico,En vigencia,3182
3183,La Libertad,En vigencia,3183
3184,Iñaquito,En vigencia,3184
3185,San Juan,En vigencia,3185
3186,La Libertad,En vigencia,3186
3187,Carcelén,En vigencia,3187
3188,La Libertad,En vigencia,3188
3189,Centro Histórico,En vigencia,3189
3190,Centro Histórico,En vigencia,3190
3191,Cotocollao,En vigencia,3191
3192,Centro Histórico,En vigencia,3192
3193,Centro Histórico,En vigencia,3193
3194,La Libertad,En vigencia,3194
3195,Solanda,En vigencia,3195
3196,La Libertad,En vigencia,3196
3197,Solanda,En vigencia,3197
3198,La Libertad,En vigencia,3198
3199,La Ecuatoriana,En vigencia,3199
3200,La Libertad,En vigencia,3200
3201,Comité Pueblo,En vigencia,3201
3202,Centro Histórico,En vigencia,3202
3203,La Libertad,En vigencia,3203
3204,La Libertad,En vigencia,3204
3205,Centro Histórico,En vigencia,3205
3206,Guamaní,En vigencia,3206
3207,La Libertad,En vigencia,3207
3208,Centro Histórico,En vigencia,3208
3209,Centro Histórico,En vigencia,3209
3210,Chilibulo,En vigencia,3210
3211,La Libertad,En vigencia,3211
3212,Centro Histórico,En vigencia,3212
3213,La Libertad,En vigencia,3213
3214,Magdalena,En vigencia,3214
3215,La Libertad,No existe,3215
3216,La Ferroviaria,En vigencia,3216
3217,Turubamba,En vigencia,3217
3218,Centro Histórico,En vigencia,3218
3219,Iñaquito,En vigencia,3219
3220,Centro Histórico,En vigencia,3220
3221,Centro Histórico,En vigencia,3221
3222,Centro Histórico,En vigencia,3222
3223,Centro Histórico,En vigencia,3223
3224,Centro Histórico,En vigencia,3224
3225,Centro Histórico,En vigencia,3225
3226,La Libertad,No existe,3226
3227,Centro Histórico,En vigencia,3227
3228,Centro Histórico,En vigencia,3228
3229,La Libertad,En vigencia,3229
3230,La Libertad,En vigencia,3230
3231,Centro Histórico,En vigencia,3231
3232,La Libertad,En vigencia,3232
3233,Kennedy,En vigencia,3233
3234,El Inca,En vigencia,3234
3235,Guamaní,En vigencia,3235
3236,La Libertad,En vigencia,3236
3237,Cochapamba,En vigencia,3237
3238,La Libertad,En vigencia,3238
3239,Cotocollao,En vigencia,3239
3240,La Libertad,En vigencia,3240
3241,Centro Histórico,En vigencia,3241
3242,El Inca,En vigencia,3242
3243,Quitumbe,En vigencia,3243
3244,Centro Histórico,En vigencia,3244
3245,El Inca,En vigencia,3245
3246,Chilibulo,En vigencia,3246
3247,La Libertad,En vigencia,3247
3248,La Libertad,En vigencia,3248
3249,Centro Histórico,En vigencia,3249
3250,La Libertad,En vigencia,3250
3251,La Libertad,En vigencia,3251
3252,Centro Histórico,En vigencia,3252
3253,Centro Histórico,En vigencia,3253
3254,La Libertad,En vigencia,3254
3255,Centro Histórico,En vigencia,3255
3256,Centro Histórico,En vigencia,3256
3257,La Libertad,En vigencia,3257
3258,La Libertad,En vigencia,3258
3259,La Libertad,En vigencia,3259
3260,La Mena,En vigencia,3260
3261,San Bartolo,En vigencia,3261
3262,La Ecuatoriana,En vigencia,3262
3263,La Libertad,No existe,3263
3264,Centro Histórico,En vigencia,3264
3265,La Libertad,En vigencia,3265
3266,Comité Pueblo,En vigencia,3266
3267,Centro Histórico,En vigencia,3267
3268,La Libertad,En vigencia,3268
3269,La Libertad,En vigencia,3269
