nbr_hab_id,var_hab_descripcion,nbr_upc_id,nbr_pol_id
2230,Barrial,2230,2230
2231,Barrial,2231,2231
2232,Barrial,2232,2232
2233,Barrial,2233,2233
2234,Barrial,2234,2234
2235,Movil,2235,2235
2236,Barrial,2236,2236
2237,Barrial,2237,2237
2238,Barrial,2238,2238
2239,Barrial,2239,2239
2240,Barrial,2240,2240
2241,Barrial,2241,2241
2242,Barrial,2242,2242
2243,Barrial,2243,2243
2244,Barrial,2244,2244
2245,Movil,2245,2245
2246,Barrial,2246,2246
2247,Barrial,2247,2247
2248,Barrial,2248,2248
2249,Barrial,2249,2249
2250,Barrial,2250,2250
2251,Barrial,2251,2251
2252,Barrial,2252,2252
2253,Barrial,2253,2253
2254,Barrial,2254,2254
2255,Barrial,2255,2255
2256,Barrial,2256,2256
2257,Barrial,2257,2257
2258,Barrial,2258,2258
2259,Barrial,2259,2259
2260,Barrial,2260,2260
2261,Barrial,2261,2261
2262,Barrial,2262,2262
2263,Barrial,2263,2263
2264,Barrial,2264,2264
2265,Barrial,2265,2265
2266,Barrial,2266,2266
2267,Barrial,2267,2267
2268,Movil,2268,2268
2269,Movil,2269,2269
2270,Barrial,2270,2270
2271,Barrial,2271,2271
2272,Barrial,2272,2272
2273,Barrial,2273,2273
2274,Barrial,2274,2274
2275,Barrial,2275,2275
2276,Movil,2276,2276
2277,Barrial,2277,2277
2278,Movil,2278,2278
2279,Barrial,2279,2279
2280,Barrial,2280,2280
2281,Barrial,2281,2281
2282,Barrial,2282,2282
2283,Barrial,2283,2283
2284,Barrial,2284,2284
2285,Barrial,2285,2285
2286,Barrial,2286,2286
2287,Barrial,2287,2287
2288,Barrial,2288,2288
2289,Movil,2289,2289
2290,Barrial,2290,2290
2291,Barrial,2291,2291
2292,Barrial,2292,2292
2293,Barrial,2293,2293
2294,Barrial,2294,2294
2295,Barrial,2295,2295
2296,Barrial,2296,2296
2297,Barrial,2297,2297
2298,Barrial,2298,2298
2299,Barrial,2299,2299
2300,Barrial,2300,2300
2301,Movil,2301,2301
2302,Barrial,2302,2302
2303,Barrial,2303,2303
2304,Movil,2304,2304
2305,Barrial,2305,2305
2306,Barrial,2306,2306
2307,Barrial,2307,2307
2308,Barrial,2308,2308
2309,Barrial,2309,2309
2310,Movil,2310,2310
2311,Barrial,2311,2311
2312,Barrial,2312,2312
2313,Barrial,2313,2313
2314,Barrial,2314,2314
2315,Barrial,2315,2315
2316,Barrial,2316,2316
2317,Barrial,2317,2317
2318,Barrial,2318,2318
2319,Barrial,2319,2319
2320,Barrial,2320,2320
2321,Barrial,2321,2321
2322,Barrial,2322,2322
2323,Barrial,2323,2323
2324,Barrial,2324,2324
2325,Barrial,2325,2325
2326,Barrial,2326,2326
2327,Barrial,2327,2327
2328,Barrial,2328,2328
2329,Movil,2329,2329
2330,Barrial,2330,2330
2331,Barrial,2331,2331
2332,Barrial,2332,2332
2333,Barrial,2333,2333
2334,Barrial,2334,2334
2335,Barrial,2335,2335
2336,Barrial,2336,2336
2337,Barrial,2337,2337
2338,Movil,2338,2338
2339,Movil,2339,2339
2340,Movil,2340,2340
2341,Barrial,2341,2341
2342,Barrial,2342,2342
2343,Barrial,2343,2343
2344,Barrial,2344,2344
2345,Barrial,2345,2345
2346,Movil,2346,2346
2347,Barrial,2347,2347
2348,Barrial,2348,2348
2349,Barrial,2349,2349
2350,Barrial,2350,2350
2351,Barrial,2351,2351
2352,Barrial,2352,2352
2353,Barrial,2353,2353
2354,Barrial,2354,2354
2355,Barrial,2355,2355
2356,Barrial,2356,2356
2357,Barrial,2357,2357
2358,Barrial,2358,2358
2359,Barrial,2359,2359
2360,Movil,2360,2360
2361,Movil,2361,2361
2362,Barrial,2362,2362
2363,Barrial,2363,2363
2364,Barrial,2364,2364
2365,Movil,2365,2365
2366,Barrial,2366,2366
2367,Movil,2367,2367
2368,Barrial,2368,2368
2369,Barrial,2369,2369
2370,Barrial,2370,2370
2371,Movil,2371,2371
2372,Movil,2372,2372
2373,Barrial,2373,2373
2374,Barrial,2374,2374
2375,Barrial,2375,2375
2376,Barrial,2376,2376
2377,Movil,2377,2377
2378,Movil,2378,2378
2379,Barrial,2379,2379
2380,Barrial,2380,2380
2381,Barrial,2381,2381
2382,Barrial,2382,2382
2383,Barrial,2383,2383
2384,Barrial,2384,2384
2385,Barrial,2385,2385
2386,Movil,2386,2386
2387,Barrial,2387,2387
2388,Barrial,2388,2388
2389,Barrial,2389,2389
2390,Barrial,2390,2390
2391,Barrial,2391,2391
2392,Barrial,2392,2392
2393,Barrial,2393,2393
2394,Barrial,2394,2394
2395,Barrial,2395,2395
2396,Barrial,2396,2396
2397,Barrial,2397,2397
2398,Barrial,2398,2398
2399,Barrial,2399,2399
2400,Barrial,2400,2400
2401,Barrial,2401,2401
2402,Movil,2402,2402
2403,Barrial,2403,2403
2404,Barrial,2404,2404
2405,Movil,2405,2405
2406,Barrial,2406,2406
2407,Barrial,2407,2407
2408,Barrial,2408,2408
2409,Barrial,2409,2409
2410,Barrial,2410,2410
2411,Movil,2411,2411
2412,Barrial,2412,2412
2413,Barrial,2413,2413
2414,Barrial,2414,2414
2415,Barrial,2415,2415
2416,Barrial,2416,2416
2417,Barrial,2417,2417
2418,Barrial,2418,2418
2419,Barrial,2419,2419
2420,Movil,2420,2420
2421,Barrial,2421,2421
2422,Barrial,2422,2422
2423,Barrial,2423,2423
2424,Movil,2424,2424
2425,Barrial,2425,2425
2426,Movil,2426,2426
2427,Barrial,2427,2427
2428,Barrial,2428,2428
2429,Movil,2429,2429
2430,Barrial,2430,2430
2431,Barrial,2431,2431
2432,Barrial,2432,2432
2433,Barrial,2433,2433
2434,Barrial,2434,2434
2435,Barrial,2435,2435
2436,Barrial,2436,2436
2437,Barrial,2437,2437
2438,Barrial,2438,2438
2439,Barrial,2439,2439
2440,Barrial,2440,2440
2441,Movil,2441,2441
2442,Barrial,2442,2442
2443,Movil,2443,2443
2444,Barrial,2444,2444
2445,Barrial,2445,2445
2446,Barrial,2446,2446
2447,Movil,2447,2447
2448,Barrial,2448,2448
2449,Barrial,2449,2449
2450,Barrial,2450,2450
2451,Barrial,2451,2451
2452,Barrial,2452,2452
2453,Barrial,2453,2453
2454,Barrial,2454,2454
2455,Barrial,2455,2455
2456,Movil,2456,2456
2457,Barrial,2457,2457
2458,Barrial,2458,2458
2459,Movil,2459,2459
2460,Barrial,2460,2460
2461,Barrial,2461,2461
2462,Movil,2462,2462
2463,Movil,2463,2463
2464,Barrial,2464,2464
2465,Barrial,2465,2465
2466,Barrial,2466,2466
2467,Barrial,2467,2467
2468,Barrial,2468,2468
2469,Barrial,2469,2469
2470,Barrial,2470,2470
2471,Barrial,2471,2471
2472,Barrial,2472,2472
2473,Barrial,2473,2473
2474,Movil,2474,2474
2475,Movil,2475,2475
2476,Barrial,2476,2476
2477,Barrial,2477,2477
2478,Barrial,2478,2478
2479,Barrial,2479,2479
2480,Barrial,2480,2480
2481,Movil,2481,2481
2482,Barrial,2482,2482
2483,Barrial,2483,2483
2484,Barrial,2484,2484
2485,Barrial,2485,2485
2486,Barrial,2486,2486
2487,Movil,2487,2487
2488,Barrial,2488,2488
2489,Barrial,2489,2489
2490,Movil,2490,2490
2491,Barrial,2491,2491
2492,Barrial,2492,2492
2493,Movil,2493,2493
2494,Barrial,2494,2494
2495,Barrial,2495,2495
2496,Barrial,2496,2496
2497,Barrial,2497,2497
2498,Movil,2498,2498
2499,Movil,2499,2499
2500,Barrial,2500,2500
2501,Barrial,2501,2501
2502,Barrial,2502,2502
2503,Barrial,2503,2503
2504,Barrial,2504,2504
2505,Movil,2505,2505
2506,Barrial,2506,2506
2507,Movil,2507,2507
2508,Barrial,2508,2508
2509,Barrial,2509,2509
2510,Barrial,2510,2510
2511,Barrial,2511,2511
2512,Barrial,2512,2512
2513,Barrial,2513,2513
2514,Barrial,2514,2514
2515,Barrial,2515,2515
2516,Movil,2516,2516
2517,Barrial,2517,2517
2518,Barrial,2518,2518
2519,Barrial,2519,2519
2520,Movil,2520,2520
2521,Barrial,2521,2521
2522,Barrial,2522,2522
2523,Barrial,2523,2523
2524,Barrial,2524,2524
2525,Barrial,2525,2525
2526,Barrial,2526,2526
2527,Barrial,2527,2527
2528,Barrial,2528,2528
2529,Movil,2529,2529
2530,Movil,2530,2530
2531,Barrial,2531,2531
2532,Barrial,2532,2532
2533,Barrial,2533,2533
2534,Movil,2534,2534
2535,Barrial,2535,2535
2536,Barrial,2536,2536
2537,Barrial,2537,2537
2538,Barrial,2538,2538
2539,Barrial,2539,2539
2540,Barrial,2540,2540
2541,Barrial,2541,2541
2542,Barrial,2542,2542
2543,Barrial,2543,2543
2544,Barrial,2544,2544
2545,Barrial,2545,2545
2546,Barrial,2546,2546
2547,Barrial,2547,2547
2548,Barrial,2548,2548
2549,Movil,2549,2549
2550,Barrial,2550,2550
2551,Movil,2551,2551
2552,Barrial,2552,2552
2553,Barrial,2553,2553
2554,Barrial,2554,2554
2555,Movil,2555,2555
2556,Barrial,2556,2556
2557,Barrial,2557,2557
2558,Barrial,2558,2558
2559,Barrial,2559,2559
2560,Barrial,2560,2560
2561,Barrial,2561,2561
2562,Movil,2562,2562
2563,Barrial,2563,2563
2564,Movil,2564,2564
2565,Barrial,2565,2565
2566,Barrial,2566,2566
2567,Movil,2567,2567
2568,Movil,2568,2568
2569,Barrial,2569,2569
2570,Movil,2570,2570
2571,Barrial,2571,2571
2572,Barrial,2572,2572
2573,Barrial,2573,2573
2574,Barrial,2574,2574
2575,Barrial,2575,2575
2576,Barrial,2576,2576
2577,Barrial,2577,2577
2578,Barrial,2578,2578
2579,Barrial,2579,2579
2580,Barrial,2580,2580
2581,Movil,2581,2581
2582,Barrial,2582,2582
2583,Barrial,2583,2583
2584,Barrial,2584,2584
2585,Barrial,2585,2585
2586,Barrial,2586,2586
2587,Barrial,2587,2587
2588,Barrial,2588,2588
2589,Movil,2589,2589
2590,Barrial,2590,2590
2591,Barrial,2591,2591
2592,Barrial,2592,2592
2593,Barrial,2593,2593
2594,Barrial,2594,2594
2595,Movil,2595,2595
2596,Barrial,2596,2596
2597,Movil,2597,2597
2598,Barrial,2598,2598
2599,Barrial,2599,2599
2600,Barrial,2600,2600
2601,Movil,2601,2601
2602,Barrial,2602,2602
2603,Barrial,2603,2603
2604,Barrial,2604,2604
2605,Barrial,2605,2605
2606,Barrial,2606,2606
2607,Barrial,2607,2607
2608,Barrial,2608,2608
2609,Barrial,2609,2609
2610,Barrial,2610,2610
2611,Barrial,2611,2611
2612,Barrial,2612,2612
2613,Barrial,2613,2613
2614,Movil,2614,2614
2615,Barrial,2615,2615
2616,Barrial,2616,2616
2617,Barrial,2617,2617
2618,Barrial,2618,2618
2619,Barrial,2619,2619
2620,Barrial,2620,2620
2621,Barrial,2621,2621
2622,Movil,2622,2622
2623,Barrial,2623,2623
2624,Movil,2624,2624
2625,Barrial,2625,2625
2626,Barrial,2626,2626
2627,Barrial,2627,2627
2628,Barrial,2628,2628
2629,Barrial,2629,2629
2630,Barrial,2630,2630
2631,Barrial,2631,2631
2632,Barrial,2632,2632
2633,Barrial,2633,2633
2634,Barrial,2634,2634
2635,Barrial,2635,2635
2636,Barrial,2636,2636
2637,Barrial,2637,2637
2638,Barrial,2638,2638
2639,Barrial,2639,2639
2640,Barrial,2640,2640
2641,Barrial,2641,2641
2642,Barrial,2642,2642
2643,Barrial,2643,2643
2644,Barrial,2644,2644
2645,Barrial,2645,2645
2646,Barrial,2646,2646
2647,Barrial,2647,2647
2648,Barrial,2648,2648
2649,Barrial,2649,2649
2650,Barrial,2650,2650
2651,Barrial,2651,2651
2652,Barrial,2652,2652
2653,Barrial,2653,2653
2654,Barrial,2654,2654
2655,Barrial,2655,2655
2656,Barrial,2656,2656
2657,Barrial,2657,2657
2658,Barrial,2658,2658
2659,Barrial,2659,2659
2660,Barrial,2660,2660
2661,Barrial,2661,2661
2662,Barrial,2662,2662
2663,Barrial,2663,2663
2664,Barrial,2664,2664
2665,Barrial,2665,2665
2666,Barrial,2666,2666
2667,Barrial,2667,2667
2668,Barrial,2668,2668
2669,Movil,2669,2669
2670,Barrial,2670,2670
2671,Barrial,2671,2671
2672,Barrial,2672,2672
2673,Barrial,2673,2673
2674,Barrial,2674,2674
2675,Barrial,2675,2675
2676,Barrial,2676,2676
2677,Barrial,2677,2677
2678,Movil,2678,2678
2679,Barrial,2679,2679
2680,Barrial,2680,2680
2681,Barrial,2681,2681
2682,Barrial,2682,2682
2683,Barrial,2683,2683
2684,Barrial,2684,2684
2685,Barrial,2685,2685
2686,Barrial,2686,2686
2687,Barrial,2687,2687
2688,Barrial,2688,2688
2689,Barrial,2689,2689
2690,Barrial,2690,2690
2691,Barrial,2691,2691
2692,Barrial,2692,2692
2693,Barrial,2693,2693
2694,Movil,2694,2694
2695,Barrial,2695,2695
2696,Barrial,2696,2696
2697,Barrial,2697,2697
2698,Barrial,2698,2698
2699,Barrial,2699,2699
2700,Barrial,2700,2700
2701,Barrial,2701,2701
2702,Movil,2702,2702
2703,Barrial,2703,2703
2704,Barrial,2704,2704
2705,Movil,2705,2705
2706,Barrial,2706,2706
2707,Movil,2707,2707
2708,Barrial,2708,2708
2709,Barrial,2709,2709
2710,Movil,2710,2710
2711,Barrial,2711,2711
2712,Barrial,2712,2712
2713,Barrial,2713,2713
2714,Movil,2714,2714
2715,Barrial,2715,2715
2716,Barrial,2716,2716
2717,Barrial,2717,2717
2718,Barrial,2718,2718
2719,Barrial,2719,2719
2720,Barrial,2720,2720
2721,Barrial,2721,2721
2722,Barrial,2722,2722
2723,Barrial,2723,2723
2724,Barrial,2724,2724
2725,Barrial,2725,2725
2726,Barrial,2726,2726
2727,Barrial,2727,2727
2728,Barrial,2728,2728
2729,Barrial,2729,2729
2730,Barrial,2730,2730
2731,Barrial,2731,2731
2732,Movil,2732,2732
2733,Barrial,2733,2733
2734,Barrial,2734,2734
2735,Barrial,2735,2735
2736,Barrial,2736,2736
2737,Barrial,2737,2737
2738,Barrial,2738,2738
2739,Barrial,2739,2739
2740,Barrial,2740,2740
2741,Barrial,2741,2741
2742,Barrial,2742,2742
2743,Barrial,2743,2743
2744,Barrial,2744,2744
2745,Barrial,2745,2745
2746,Barrial,2746,2746
2747,Barrial,2747,2747
2748,Barrial,2748,2748
2749,Barrial,2749,2749
2750,Barrial,2750,2750
2751,Barrial,2751,2751
2752,Barrial,2752,2752
2753,Barrial,2753,2753
2754,Barrial,2754,2754
2755,Barrial,2755,2755
2756,Barrial,2756,2756
2757,Barrial,2757,2757
2758,Movil,2758,2758
2759,Barrial,2759,2759
2760,Barrial,2760,2760
2761,Barrial,2761,2761
2762,Movil,2762,2762
2763,Barrial,2763,2763
2764,Barrial,2764,2764
2765,Barrial,2765,2765
2766,Barrial,2766,2766
2767,Movil,2767,2767
2768,Barrial,2768,2768
2769,Barrial,2769,2769
2770,Movil,2770,2770
2771,Barrial,2771,2771
2772,Movil,2772,2772
2773,Barrial,2773,2773
2774,Barrial,2774,2774
2775,Barrial,2775,2775
2776,Barrial,2776,2776
2777,Barrial,2777,2777
2778,Barrial,2778,2778
2779,Movil,2779,2779
2780,Barrial,2780,2780
2781,Movil,2781,2781
2782,Barrial,2782,2782
2783,Barrial,2783,2783
2784,Barrial,2784,2784
2785,Barrial,2785,2785
2786,Barrial,2786,2786
2787,Barrial,2787,2787
2788,Barrial,2788,2788
2789,Barrial,2789,2789
2790,Barrial,2790,2790
2791,Movil,2791,2791
2792,Barrial,2792,2792
2793,Barrial,2793,2793
2794,Barrial,2794,2794
2795,Barrial,2795,2795
2796,Barrial,2796,2796
2797,Barrial,2797,2797
2798,Barrial,2798,2798
2799,Barrial,2799,2799
2800,Barrial,2800,2800
2801,Barrial,2801,2801
2802,Barrial,2802,2802
2803,Movil,2803,2803
2804,Barrial,2804,2804
2805,Barrial,2805,2805
2806,Barrial,2806,2806
2807,Barrial,2807,2807
2808,Barrial,2808,2808
2809,Barrial,2809,2809
2810,Barrial,2810,2810
2811,Barrial,2811,2811
2812,Barrial,2812,2812
2813,Barrial,2813,2813
2814,Barrial,2814,2814
2815,Barrial,2815,2815
2816,Barrial,2816,2816
2817,Barrial,2817,2817
2818,Barrial,2818,2818
2819,Barrial,2819,2819
2820,Barrial,2820,2820
2821,Movil,2821,2821
2822,Barrial,2822,2822
2823,Barrial,2823,2823
2824,Movil,2824,2824
2825,Barrial,2825,2825
2826,Barrial,2826,2826
2827,Movil,2827,2827
2828,Barrial,2828,2828
2829,Movil,2829,2829
2830,Barrial,2830,2830
2831,Barrial,2831,2831
2832,Barrial,2832,2832
2833,Barrial,2833,2833
2834,Barrial,2834,2834
2835,Movil,2835,2835
2836,Barrial,2836,2836
2837,Movil,2837,2837
2838,Barrial,2838,2838
2839,Barrial,2839,2839
2840,Barrial,2840,2840
2841,Movil,2841,2841
2842,Barrial,2842,2842
2843,Barrial,2843,2843
2844,Barrial,2844,2844
2845,Barrial,2845,2845
2846,Barrial,2846,2846
2847,Barrial,2847,2847
2848,Barrial,2848,2848
2849,Barrial,2849,2849
2850,Barrial,2850,2850
2851,Barrial,2851,2851
2852,Barrial,2852,2852
2853,Movil,2853,2853
2854,Barrial,2854,2854
2855,Barrial,2855,2855
2856,Barrial,2856,2856
2857,Barrial,2857,2857
2858,Barrial,2858,2858
2859,Barrial,2859,2859
2860,Barrial,2860,2860
2861,Barrial,2861,2861
2862,Barrial,2862,2862
2863,Barrial,2863,2863
2864,Barrial,2864,2864
2865,Barrial,2865,2865
2866,Barrial,2866,2866
2867,Barrial,2867,2867
2868,Barrial,2868,2868
2869,Barrial,2869,2869
2870,Barrial,2870,2870
2871,Barrial,2871,2871
2872,Barrial,2872,2872
2873,Barrial,2873,2873
2874,Barrial,2874,2874
2875,Barrial,2875,2875
2876,Barrial,2876,2876
2877,Movil,2877,2877
2878,Barrial,2878,2878
2879,Barrial,2879,2879
2880,Barrial,2880,2880
2881,Movil,2881,2881
2882,Barrial,2882,2882
2883,Barrial,2883,2883
2884,Barrial,2884,2884
2885,Barrial,2885,2885
2886,Barrial,2886,2886
2887,Barrial,2887,2887
2888,Barrial,2888,2888
2889,Barrial,2889,2889
2890,Movil,2890,2890
2891,Movil,2891,2891
2892,Barrial,2892,2892
2893,Movil,2893,2893
2894,Barrial,2894,2894
2895,Barrial,2895,2895
2896,Barrial,2896,2896
2897,Barrial,2897,2897
2898,Barrial,2898,2898
2899,Barrial,2899,2899
2900,Barrial,2900,2900
2901,Barrial,2901,2901
2902,Barrial,2902,2902
2903,Movil,2903,2903
2904,Barrial,2904,2904
2905,Barrial,2905,2905
2906,Barrial,2906,2906
2907,Barrial,2907,2907
2908,Barrial,2908,2908
2909,Barrial,2909,2909
2910,Barrial,2910,2910
2911,Barrial,2911,2911
2912,Movil,2912,2912
2913,Barrial,2913,2913
2914,Barrial,2914,2914
2915,Barrial,2915,2915
2916,Barrial,2916,2916
2917,Barrial,2917,2917
2918,Barrial,2918,2918
2919,Barrial,2919,2919
2920,Barrial,2920,2920
2921,Barrial,2921,2921
2922,Barrial,2922,2922
2923,Barrial,2923,2923
2924,Barrial,2924,2924
2925,Barrial,2925,2925
2926,Barrial,2926,2926
2927,Movil,2927,2927
2928,Barrial,2928,2928
2929,Barrial,2929,2929
2930,Barrial,2930,2930
2931,Barrial,2931,2931
2932,Movil,2932,2932
2933,Barrial,2933,2933
2934,Barrial,2934,2934
2935,Movil,2935,2935
2936,Barrial,2936,2936
2937,Barrial,2937,2937
2938,Movil,2938,2938
2939,Barrial,2939,2939
2940,Barrial,2940,2940
2941,Barrial,2941,2941
2942,Barrial,2942,2942
2943,Barrial,2943,2943
2944,Barrial,2944,2944
2945,Barrial,2945,2945
2946,Barrial,2946,2946
2947,Barrial,2947,2947
2948,Barrial,2948,2948
2949,Barrial,2949,2949
2950,Barrial,2950,2950
2951,Barrial,2951,2951
2952,Barrial,2952,2952
2953,Barrial,2953,2953
2954,Barrial,2954,2954
2955,Barrial,2955,2955
2956,Barrial,2956,2956
2957,Barrial,2957,2957
2958,Barrial,2958,2958
2959,Barrial,2959,2959
2960,Barrial,2960,2960
2961,Movil,2961,2961
2962,Barrial,2962,2962
2963,Barrial,2963,2963
2964,Barrial,2964,2964
2965,Barrial,2965,2965
2966,Barrial,2966,2966
2967,Barrial,2967,2967
2968,Barrial,2968,2968
2969,Barrial,2969,2969
2970,Barrial,2970,2970
2971,Barrial,2971,2971
2972,Movil,2972,2972
2973,Movil,2973,2973
2974,Barrial,2974,2974
2975,Barrial,2975,2975
2976,Barrial,2976,2976
2977,Barrial,2977,2977
2978,Barrial,2978,2978
2979,Barrial,2979,2979
2980,Barrial,2980,2980
2981,Movil,2981,2981
2982,Barrial,2982,2982
2983,Barrial,2983,2983
2984,Barrial,2984,2984
2985,Movil,2985,2985
2986,Barrial,2986,2986
2987,Barrial,2987,2987
2988,Barrial,2988,2988
2989,Barrial,2989,2989
2990,Movil,2990,2990
2991,Barrial,2991,2991
2992,Barrial,2992,2992
2993,Barrial,2993,2993
2994,Barrial,2994,2994
2995,Barrial,2995,2995
2996,Barrial,2996,2996
2997,Barrial,2997,2997
2998,Barrial,2998,2998
2999,Barrial,2999,2999
3000,Barrial,3000,3000
3001,Barrial,3001,3001
3002,Barrial,3002,3002
3003,Barrial,3003,3003
3004,Movil,3004,3004
3005,Barrial,3005,3005
3006,Barrial,3006,3006
3007,Barrial,3007,3007
3008,Barrial,3008,3008
3009,Barrial,3009,3009
3010,Barrial,3010,3010
3011,Barrial,3011,3011
3012,Barrial,3012,3012
3013,Barrial,3013,3013
3014,Barrial,3014,3014
3015,Barrial,3015,3015
3016,Barrial,3016,3016
3017,Barrial,3017,3017
3018,Barrial,3018,3018
3019,Barrial,3019,3019
3020,Barrial,3020,3020
3021,Barrial,3021,3021
3022,Barrial,3022,3022
3023,Barrial,3023,3023
3024,Barrial,3024,3024
3025,Barrial,3025,3025
3026,Barrial,3026,3026
3027,Barrial,3027,3027
3028,Barrial,3028,3028
3029,Movil,3029,3029
3030,Movil,3030,3030
3031,Movil,3031,3031
3032,Barrial,3032,3032
3033,Barrial,3033,3033
3034,Barrial,3034,3034
3035,Barrial,3035,3035
3036,Barrial,3036,3036
3037,Barrial,3037,3037
3038,Barrial,3038,3038
3039,Barrial,3039,3039
3040,Barrial,3040,3040
3041,Barrial,3041,3041
3042,Barrial,3042,3042
3043,Movil,3043,3043
3044,Barrial,3044,3044
3045,Movil,3045,3045
3046,Movil,3046,3046
3047,Barrial,3047,3047
3048,Barrial,3048,3048
3049,Barrial,3049,3049
3050,Barrial,3050,3050
3051,Barrial,3051,3051
3052,Barrial,3052,3052
3053,Movil,3053,3053
3054,Barrial,3054,3054
3055,Barrial,3055,3055
3056,Barrial,3056,3056
3057,Barrial,3057,3057
3058,Barrial,3058,3058
3059,Barrial,3059,3059
3060,Barrial,3060,3060
3061,Barrial,3061,3061
3062,Barrial,3062,3062
3063,Barrial,3063,3063
3064,Barrial,3064,3064
3065,Barrial,3065,3065
3066,Barrial,3066,3066
3067,Barrial,3067,3067
3068,Movil,3068,3068
3069,Barrial,3069,3069
3070,Barrial,3070,3070
3071,Barrial,3071,3071
3072,Movil,3072,3072
3073,Barrial,3073,3073
3074,Movil,3074,3074
3075,Barrial,3075,3075
3076,Barrial,3076,3076
3077,Barrial,3077,3077
3078,Barrial,3078,3078
3079,Barrial,3079,3079
3080,Barrial,3080,3080
3081,Barrial,3081,3081
3082,Barrial,3082,3082
3083,Barrial,3083,3083
3084,Barrial,3084,3084
3085,Barrial,3085,3085
3086,Barrial,3086,3086
3087,Movil,3087,3087
3088,Barrial,3088,3088
3089,Barrial,3089,3089
3090,Movil,3090,3090
3091,Movil,3091,3091
3092,Barrial,3092,3092
3093,Movil,3093,3093
3094,Movil,3094,3094
3095,Barrial,3095,3095
3096,Barrial,3096,3096
3097,Barrial,3097,3097
3098,Barrial,3098,3098
3099,Barrial,3099,3099
3100,Movil,3100,3100
3101,Barrial,3101,3101
3102,Movil,3102,3102
3103,Barrial,3103,3103
3104,Movil,3104,3104
3105,Barrial,3105,3105
3106,Barrial,3106,3106
3107,Barrial,3107,3107
3108,Barrial,3108,3108
3109,Barrial,3109,3109
3110,Barrial,3110,3110
3111,Barrial,3111,3111
3112,Barrial,3112,3112
3113,Barrial,3113,3113
3114,Barrial,3114,3114
3115,Barrial,3115,3115
3116,Barrial,3116,3116
3117,Movil,3117,3117
3118,Barrial,3118,3118
3119,Barrial,3119,3119
3120,Barrial,3120,3120
3121,Barrial,3121,3121
3122,Barrial,3122,3122
3123,Movil,3123,3123
3124,Barrial,3124,3124
3125,Barrial,3125,3125
3126,Barrial,3126,3126
3127,Barrial,3127,3127
3128,Barrial,3128,3128
3129,Barrial,3129,3129
3130,Barrial,3130,3130
3131,Barrial,3131,3131
3132,Barrial,3132,3132
3133,Barrial,3133,3133
3134,Barrial,3134,3134
3135,Barrial,3135,3135
3136,Movil,3136,3136
3137,Barrial,3137,3137
3138,Barrial,3138,3138
3139,Barrial,3139,3139
3140,Barrial,3140,3140
3141,Barrial,3141,3141
3142,Barrial,3142,3142
3143,Barrial,3143,3143
3144,Barrial,3144,3144
3145,Barrial,3145,3145
3146,Barrial,3146,3146
3147,Barrial,3147,3147
3148,Movil,3148,3148
3149,Barrial,3149,3149
3150,Barrial,3150,3150
3151,Barrial,3151,3151
3152,Barrial,3152,3152
3153,Barrial,3153,3153
3154,Movil,3154,3154
3155,Barrial,3155,3155
3156,Barrial,3156,3156
3157,Movil,3157,3157
3158,Barrial,3158,3158
3159,Barrial,3159,3159
3160,Movil,3160,3160
3161,Barrial,3161,3161
3162,Movil,3162,3162
3163,Movil,3163,3163
3164,Barrial,3164,3164
3165,Barrial,3165,3165
3166,Barrial,3166,3166
3167,Barrial,3167,3167
3168,Barrial,3168,3168
3169,Barrial,3169,3169
3170,Movil,3170,3170
3171,Barrial,3171,3171
3172,Movil,3172,3172
3173,Barrial,3173,3173
3174,Barrial,3174,3174
3175,Barrial,3175,3175
3176,Barrial,3176,3176
3177,Barrial,3177,3177
3178,Barrial,3178,3178
3179,Movil,3179,3179
3180,Movil,3180,3180
3181,Barrial,3181,3181
3182,Barrial,3182,3182
3183,Movil,3183,3183
3184,Barrial,3184,3184
3185,Barrial,3185,3185
3186,Barrial,3186,3186
3187,Barrial,3187,3187
3188,Barrial,3188,3188
3189,Barrial,3189,3189
3190,Barrial,3190,3190
3191,Movil,3191,3191
3192,Barrial,3192,3192
3193,Barrial,3193,3193
3194,Barrial,3194,3194
3195,Barrial,3195,3195
3196,Barrial,3196,3196
3197,Barrial,3197,3197
3198,Barrial,3198,3198
3199,Barrial,3199,3199
3200,Barrial,3200,3200
3201,Movil,3201,3201
3202,Barrial,3202,3202
3203,Barrial,3203,3203
3204,Barrial,3204,3204
3205,Barrial,3205,3205
3206,Barrial,3206,3206
3207,Barrial,3207,3207
3208,Barrial,3208,3208
3209,Barrial,3209,3209
3210,Barrial,3210,3210
3211,Barrial,3211,3211
3212,Barrial,3212,3212
3213,Barrial,3213,3213
3214,Barrial,3214,3214
3215,Barrial,3215,3215
3216,Barrial,3216,3216
3217,Barrial,3217,3217
3218,Barrial,3218,3218
3219,Barrial,3219,3219
3220,Barrial,3220,3220
3221,Barrial,3221,3221
3222,Barrial,3222,3222
3223,Barrial,3223,3223
3224,Barrial,3224,3224
3225,Barrial,3225,3225
3226,Barrial,3226,3226
3227,Barrial,3227,3227
3228,Barrial,3228,3228
3229,Movil,3229,3229
3230,Barrial,3230,3230
3231,Barrial,3231,3231
3232,Barrial,3232,3232
3233,Barrial,3233,3233
3234,Barrial,3234,3234
3235,Barrial,3235,3235
3236,Barrial,3236,3236
